-1,1,0.90601,0.0069081,1,-1,0.78124,0.11045,-1,-1,-1,-1,0.13272,0.99997,1,1,0.0021017,-0.88306,0.66379,-1,0.99794,0.0082486,1,1,0.11189,-0.79567,-0.12692,0.99999,0.97149,-0.026052,1,1,1,-1,-0.99999,1,1,1,0.027655,-0.99635
-0.14216,-0.97084,-1,-1,0.79527,-0.15635,1,1,-1,1,1,1,-1,-1,-0.13003,-0.99986,0.99999,0.090392,-0.026187,0.0017198,-1,-0.067109,0.77176,-0.030055,-1,-0.11007,-0.67252,-0.0031453,-1,-0.060083,1,-1,-0.99975,-0.13071,1,1,0.89119,-0.010747,-1,1
-0.12536,0.99676,-0.13416,0.99999,1,1,-0.015478,0.99999,-0.97974,-0.061073,-0.046447,0.99846,1,-1,0.8848,-0.033749,1,1,-1,-0.048986,0.054294,-0.80689,-0.88266,0.0076898,1,1,-1,-1,-1,-1,0.0079903,1,-1,1,-0.0088533,-0.85673,-0.11328,-0.9996,-1,-1
-1,-1,0.99999,1,-1,-1,-1,-1,1,-1,-1,1,0.13323,-1,-0.052551,0.99991,-1,-0.99999,-0.97798,-1,1,1,0.070594,-0.99497,1,-1,-1,0.99998,0.0073193,0.86708,-1,-1,-0.0073155,0.90373,1,-1,-0.75726,0.025838,1,-0.99996
1,1,-0.73812,-0.021507,0.13317,1,1,-1,0.051944,0.90914,-0.065209,-0.98113,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-0.078825,0.84544,-0.12446,-1,1,1,-0.8074,0.049855,1,1,-1,0.053773,-1,-1,0.82793,0.02806
0.92184,-0.026629,-1,1,-0.09833,-0.99865,-0.99997,1,0.035437,-0.82203,-0.79948,-0.0022378,0.73252,0.0006892,-0.75968,0.076943,-1,1,1,-0.6585,-1,-1,0.097216,1,0.99747,0.042842,0.99999,-0.0031081,1,-1,-0.064298,-0.99966,0.022502,-0.74157,-1,-1,-0.088345,0.99991,-0.82971,-0.034304
-0.74741,-0.0081358,1,-1,-0.82486,0.13129,0.12545,-0.99695,0.92682,-0.082596,1,-1,-1,1,1,-1,-0.0078323,0.76848,-1,1,-0.038465,0.84662,1,-1,-1,1,1,1,0.051397,-0.80996,-1,0.99998,-1,-1,1,0.036136,-1,1,1,1
0.99999,-1,-0.11677,-1,-1,1,-0.86043,-0.07136,1,1,0.87121,-0.023361,-0.91058,-0.00016954,-1,-1,-0.99887,0.083391,-0.088065,1,1,-1,-1,-1,-1,-1,0.99999,-1,-1,1,0.84508,-0.039131,0.99966,-0.11207,0.013264,0.79781,1,-1,-0.024386,0.99999
