Var1,Var2
1,7.33434226173471
2,6.93578073198347
3,7.05811182872929
4,7.05055172102419
5,7.08107677971085
6,7.27859462088095
7,7.07062967652683
8,7.06880421556149
9,7.41320619390153
10,6.91602274919494
11,6.90765551578762
12,7.2804636354109
13,6.94230027261148
14,6.9262079894358
15,7.16690872219569
