-0.011675,1,1,1,0.92783,1,0.948,1,-0.42781,1,-1,-0.90288,-0.0402,0.54178,-1,-0.85991,-1,0.94306,1,0.098374,-1,-0.84988,-0.9539,1,0.98225,-0.96748,-0.094741,1,-0.99998,0.071594
-1,0.046254,-0.28417,-0.28216,-1,0.20603,-0.036991,0.5404,-0.029197,-0.60044,0.87402,1,0.85146,-1,-0.097556,-1,-0.54359,-0.11455,0.92136,1,1,-0.99997,0.7127,1,-0.10098,1,-1,-0.42619,0.02624,-0.54424
-0.89102,-1,0.89421,-1,1,-0.92666,0.8537,-1,-1,-0.92415,1,-0.85576,0.94873,1,1,-1,1,-0.3869,-0.0017042,-0.53117,-0.11537,-1,-1,-0.95101,-1,0.87,-0.74901,-1,0.50999,1
0.97186,-0.97813,-1,0.89266,-0.82808,1,-0.9952,1,1,0.058672,1,0.024418,-0.99972,0.98337,-0.99386,0.92116,-0.93044,-0.99996,-1,0.65803,-1,0.91944,1,0.48729,0.52937,-0.0057202,1,0.94878,-0.9493,-1
-0.99997,0.99968,-1,-1,0.44666,0.10698,-1,-0.70001,-1,0.73174,-0.2916,0.18324,0.99999,-0.099141,0.9114,1,0.057605,1,0.95007,-1,-0.099524,0.38093,0.078004,-1,-1,-0.5202,0.54552,-0.055145,-0.91361,0.99998
0.25516,-0.23529,0.057716,1,-0.078099,-1,1,-0.082166,0.9514,1,0.095393,-1,-1,-0.71446,-0.19325,0.39494,0.76998,-1,-0.9577,-0.99988,1,-0.055625,-0.56371,0.022328,1,0.95011,0.93833,-0.99826,1,0.6989
1,0.88992,1,0.07586,-1,-0.84435,-0.50768,-1,1,-1,-0.96179,0.95886,-0.48503,-1,1,-0.039804,1,0.86209,-0.5618,1,0.91586,1,1,-0.96443,-0.691,-1,-1,0.85807,0.97784,-0.97188
