0.97948,-1,1,0.31957,-0.76389,-1,0.19554,0.21206,-0.99998,0.99995,1,1,-1,0.98814,-0.50155,-1,0.99977,-1,-0.73317,1,-0.80096,-1,0.60105,-1,1,0.54654,0.99593,-0.99998,0.76908,1
1,0.81943,-1,-0.90142,0.99833,1,-0.85338,0.97425,-0.17801,0.19229,-0.65621,-1,0.82519,0.99976,0.16916,0.20763,1,1,0.93859,0.96806,0.1129,-0.27155,-0.99266,-0.94279,-0.99796,-1,0.16348,-0.18005,-1,0.93982
-1,0.55602,0.6658,1,-0.72268,1,-0.51026,-1,1,-0.53112,0.17164,0.078282,0.55018,-1,-0.85708,0.9663,-1,0.024583,0.094229,-0.44214,1,-0.93993,0.99999,-0.41625,-0.99997,0.81975,0.98689,0.84461,-0.10744,0.32154
-0.48806,1,-0.11944,-0.2966,0.99981,-1,1,1,-1,-0.84853,-1,-0.29982,-0.97477,-0.87692,-1,-0.54074,-0.74095,1,-1,0.16498,-0.69987,1,-1,0.98314,-0.12858,-0.21947,-1,0.52596,-0.96669,-1
-0.91569,-0.99925,-1,0.99974,-1,0.10495,-1,-0.53182,0.51242,-1,-0.79129,1,1,-0.49323,1,-0.83173,0.10567,0.0010408,-0.82507,-1,0.97782,1,-0.18856,0.13777,0.49625,1,-0.86642,-0.9991,0.75707,-1
0.15094,-0.21838,0.81135,-1,0.1094,-0.014665,0.99592,-0.8424,0.85754,0.98117,1,-0.9959,-0.20377,0.16726,1,0.99999,-0.74981,-1,0.99997,-0.85994,-1,0.1983,0.81017,1,0.90376,-0.99983,-0.51922,1,0.99999,0.094132
