Var1,Var2,Var3
1,3.296587196919,1100
2,3.36916495896351,484
3,3.37505536163565,469
4,3.34575975504501,1688
5,3.29509715218522,255
6,3.37968159158897,573
7,3.36514304488564,573
8,3.30852376990804,645
9,3.29524152008106,344
10,3.29161641048862,372
11,3.3358680371917,295
12,3.30139484962124,485
13,3.29479169136915,616
14,3.36865001297844,750
15,3.29854142912914,468
16,3.30995047640769,1012
17,3.3407232812335,263
18,3.36862906180602,654
19,3.30258643241419,732
20,3.36957297911798,690
21,3.33971865786519,630
22,3.41503437374204,968
23,3.29459308518515,689
24,3.37122390797632,413
25,3.2950969160617,729
26,3.34089339020687,425
27,3.36714504538448,513
28,3.36759067136278,486
29,3.29524257801209,389
30,3.30842866016954,664
31,3.31697566859483,717
32,3.29338525128209,794
33,3.36924948143266,484
34,3.36781148412325,641
35,3.32471807764286,404
36,3.29539097353277,288
37,3.46565875136457,337
38,3.40395984291371,511
39,3.29780369451317,559
40,3.29482715617414,560
41,3.37518827051022,1289
42,3.29252316416152,657
43,3.34684524665768,954
44,3.3072656846147,812
45,3.31257057546688,1172
46,3.29155479603111,611
47,3.29295354958688,413
48,3.48530857901695,448
49,3.32628916774926,724
50,3.29761685952081,1265
51,3.36732521102276,424
52,3.5251070594934,662
53,3.37082230168357,667
54,3.2916243585004,593
55,3.45656446373946,389
56,3.38744271920992,841
57,3.34316466777307,429
58,3.29506124942332,472
59,3.29219302120554,753
60,3.31269202177167,458
61,3.37683921441841,513
62,3.30731989504772,798
63,3.3301152337922,479
64,3.29306743630948,613
65,3.41710031082157,632
66,3.29587685544303,848
67,3.47488001320292,353
68,3.29760851495652,491
69,3.29164436094281,778
70,3.29631079280257,1024
71,3.54247440838829,310
72,3.44243314394182,507
73,3.29830465120961,544
74,3.36798393112221,388
75,3.36883241523863,920
76,3.29571642330052,375
77,3.36753463084769,863
78,3.37636112482996,299
79,3.29533518109703,511
80,3.30832434483949,1111
81,3.48932307995918,346
82,3.37146038800776,1021
83,3.38045826458077,354
84,3.29454493156838,489
85,3.29973861901171,786
86,3.37333911642357,657
87,3.36751530845048,579
88,3.29525079900356,517
89,3.29475405972087,779
90,3.37010455996089,591
91,3.31545883858874,247
92,3.29360021157706,863
93,3.31781288431196,701
94,3.48265051524442,693
95,3.3489838773434,1320
96,3.37335029943855,568
97,3.29911508208225,532
98,3.34325769976087,532
99,3.41009612248664,874
100,3.29651297214695,465
101,3.2934262452125,722
102,3.29158707668399,461
103,3.5090007315093,488
104,3.37094630146512,366
105,3.30568026922421,446
106,3.50170852887199,303
107,3.36677298238115,845
108,3.30511358599047,304
109,3.52301499911569,364
110,3.38206496805286,466
111,3.37521822877717,750
112,3.36867887590154,433
113,3.37784360014653,735
114,3.36722100314942,668
115,3.37527037397398,238
116,3.36864493349958,546
117,3.29744729685322,366
118,3.30678988769218,726
119,3.37212238860091,458
120,3.34000155536989,622
121,3.37187421494928,1301
122,3.41776364034103,221
123,3.30579313146728,900
124,3.29781214435588,740
125,3.36874077597509,538
126,3.29191875942107,804
127,3.31209188698934,874
128,3.47022746593906,281
129,3.34452863144054,393
130,3.31458854628242,1030
131,3.29879472213868,942
132,3.3674718827176,509
133,3.29672755416038,1050
134,3.36842657054613,452
135,3.36839335278085,698
136,3.45522293803864,278
137,3.36584237627888,647
138,3.36436560165875,570
139,3.48171026768871,244
140,3.29804624528628,620
141,3.30715164962398,778
142,3.47937588421911,361
143,3.46612380755223,395
144,3.41955361999533,323
145,3.37199849870823,435
146,3.31155438260251,825
147,3.45511089448017,156
148,3.29846499842033,465
149,3.29734977821286,514
150,3.33739352113533,435
151,3.44113111610462,692
152,3.51984857420255,543
153,3.33677164072621,699
154,3.46717993242661,290
155,3.33364624554479,333
156,3.3630481262424,742
157,3.29198652211143,689
158,3.30734688551192,657
159,3.2949693070984,542
160,3.34368114899948,409
161,3.29487796342631,329
162,3.298219935424,407
163,3.3672407617716,380
164,3.29221319841086,880
165,3.30709991459172,705
166,3.29601964470678,430
167,3.31692814352508,567
168,3.34562166989995,389
169,3.37203364146592,714
170,3.41175711746,414
171,3.38002860625529,615
172,3.29236085386197,624
173,3.51846886039916,219
174,3.29575488367613,532
175,3.33805509592166,168
176,3.2969637199042,470
177,3.30555483439998,789
178,3.29481035671543,268
179,3.52209515193483,629
180,3.36406727958877,572
181,3.38295682831549,1031
182,3.29460651484457,1022
183,3.38154018585184,214
184,3.35438959990436,868
185,3.38222677010886,519
186,3.33823603831139,945
187,3.31298011367788,367
188,3.29801097922635,438
189,3.29160711844441,661
190,3.3697621397217,711
191,3.29595225844697,572
192,3.30827812435812,593
193,3.29716112534615,656
194,3.48442693447737,282
195,3.29188959292508,594
196,3.36640257330607,400
197,3.36673246545449,417
198,3.2915231467099,558
199,3.29788996422745,397
200,3.3824589326818,637
201,3.31276609026688,1388
202,3.47781408022759,434
203,3.36886700139167,563
204,3.3699599111461,620
205,3.52786218326665,230
206,3.34361200094295,1161
207,3.30691717753505,956
208,3.29573849875398,335
209,3.29475349272267,363
210,3.29396725320593,482
211,3.29151778931932,550
212,3.47560203721822,735
213,3.36847177641805,538
214,3.37276566606795,1037
215,3.36773837580455,602
216,3.36836974410379,537
217,3.33801239916677,498
218,3.29463813566125,396
219,3.31985990219504,421
220,3.29190450251083,416
221,3.31808955149971,629
222,3.36676752047534,958
223,3.36722545267615,461
224,3.29151840516914,1445
225,3.2979271416895,515
226,3.37107050603877,461
227,3.33343672677181,1243
228,3.31232536714171,712
229,3.47761173085763,318
230,3.37274695285074,531
231,3.29556819457338,673
232,3.30552548817644,780
233,3.29656881246462,463
234,3.30029259371884,364
235,3.30056779203503,595
236,3.36600141812514,577
237,3.29548944555543,427
238,3.44196293110722,352
239,3.30054484138214,505
240,3.29264289759635,563
241,3.29671979658786,532
242,3.36848159036635,701
243,3.36814340667943,484
244,3.31101036422538,422
245,3.32944146811963,608
246,3.37228542981771,580
247,3.46925280506957,602
248,3.30506794779514,751
249,3.49597555323253,344
250,3.30405072448273,701
251,3.37205528693325,322
252,3.36953444223346,432
253,3.38245175368465,635
254,3.33406681097864,306
255,3.36788240746345,722
256,3.29499691978955,308
257,3.2942246245419,823
258,3.2931366627689,494
259,3.36723108897259,396
260,3.31856827976507,999
261,3.397417470095,710
262,3.30993657014301,808
263,3.41497865406163,223
264,3.31563360912537,555
265,3.37684818113725,521
266,3.36951675080071,1081
267,3.40062160172381,377
268,3.36741222696318,527
269,3.30704893797561,802
270,3.43285869888621,467
271,3.3392712535999,630
272,3.36685162739724,510
273,3.29519607810202,898
274,3.42138270759127,1389
275,3.37772500782917,863
276,3.46298347937899,586
277,3.64986411385577,126
278,3.37476725380274,491
279,3.37081148115987,1048
280,3.52561269506475,172
281,3.36788957076638,442
282,3.38172514201593,832
283,3.47958406165612,346
284,3.36983636949543,954
285,3.2965852697623,736
286,3.29603808798223,851
287,3.29466093440459,393
288,3.29528663037959,861
289,3.36815859572952,516
290,3.37267736733926,453
291,3.31579953713503,872
292,3.49323743332569,521
293,3.29929129826959,874
294,3.36597587021617,310
295,3.3718708325293,551
296,3.71727996521843,215
297,3.41098585841315,527
298,3.32570244503787,1100
299,3.34350319967659,361
300,3.37157573386255,570
301,3.29215520751786,1111
302,3.45934532750641,1328
303,3.47143720370477,591
304,3.36831665300161,407
305,3.30357315731796,514
306,3.36917085214586,899
307,3.3306812500417,844
308,3.29966769731269,449
309,3.29588499530006,666
310,3.29152449294621,454
311,3.39087239852693,494
312,3.46942130668977,918
313,3.71231875710646,515
314,3.30665217245018,490
315,3.29997901214776,1102
316,3.48272147884304,237
317,3.31181182059504,672
318,3.36788195110917,540
319,3.29202061316064,658
320,3.29499707649907,743
321,3.29141267454643,825
322,3.34988507847934,294
323,3.31673589826932,654
324,3.3407305396938,493
325,3.36732530698571,447
