Var1,Var2,Var3
1,13.4600556644902,3030
2,16.4921812191721,3031
3,16.5559370475359,3017
4,16.9203200452981,3000
5,14.0878225202516,3025
6,14.0566705204113,3042
7,13.9395246750905,3025
8,16.1983349673674,3035
9,13.5871991436339,3032
10,13.5696570816103,3032
11,16.6723106943142,3020
12,15.9964344585109,3032
13,13.3031098673052,3009
14,13.51302543582,3039
15,15.3441374507897,3028
16,13.1656726130894,3004
17,15.4408419445055,3037
18,13.4966000161493,3026
19,12.830820934474,3032
20,15.7020070465412,3041
21,15.3213088716778,3011
22,17.2825004131085,3040
23,15.9860269098813,3043
24,15.7665228273413,2876
25,13.2458996580522,3003
26,14.2065996980533,3033
27,14.4920575314893,3013
28,15.7772971649174,3018
29,13.6534788108395,3003
30,13.1196133753364,3002
31,13.9704087884408,3014
32,13.3599013602893,3018
33,13.2228306765695,3026
34,13.5844633990826,3043
35,13.3616297622618,3003
36,14.348830899154,3006
37,14.5791374294362,3038
38,15.2811293028709,2876
39,12.8763206475683,3037
40,15.0998599680782,3013
41,14.3678772884379,3042
42,14.3382817864031,1913
43,15.8285373272259,3001
44,14.5370139440248,3029
45,14.8564162497519,3004
46,16.3591542003351,3013
47,13.2420461146767,2766
48,13.8249394823869,3009
49,13.2976113126341,3034
50,13.1028022468059,3001
51,15.5130046812886,3039
52,16.5134766898766,3006
53,17.1266617012776,3041
54,16.1321185838568,3030
55,17.0859282139807,3010
56,14.1821304059024,3035
57,13.3533181854677,3044
58,15.9999383847977,3016
59,16.3198756111777,3021
60,16.8403194438194,3024
61,13.466344077977,3042
62,13.8188678628358,3039
63,15.8155242977287,1997
64,13.4694485318505,3016
65,13.9164102683542,3008
66,15.4276608888085,3005
67,14.1143720546383,3030
68,14.2336752549898,3030
69,13.9660849045818,3024
70,13.3643841050352,3020
71,14.8935766554373,3014
72,13.8409825837472,3025
73,14.1245742729177,3014
74,15.7084419163371,3005
75,14.8788530865045,3037
76,13.8437426476576,3042
77,13.311388773968,3021
78,16.0430503168588,3026
79,13.4739316932209,3002
80,13.9268406494695,3018
81,16.315475836378,3023
82,16.2554724990586,2468
83,14.0369720516101,3028
84,13.8449878532643,3011
85,15.2509138604512,3038
86,13.5224363956768,3032
87,16.5143153497367,2619
88,13.0371791636234,3021
89,13.6293934588357,3013
90,12.9089701209534,3002
91,14.3853143023325,3014
92,13.6708524713764,3023
93,13.9558667729487,3000
94,13.4113713515097,2435
95,16.0434466638809,3034
96,15.5124366802122,3045
97,15.9609272188355,3006
98,13.2502093759043,3011
99,13.5918804638579,3029
100,16.9296880402117,3033
101,15.6410312030308,3036
102,16.3809659877671,3013
103,16.490922053547,3017
104,14.2147941062813,3016
105,14.7742757732298,3008
106,13.2775323896599,3012
107,15.9760453674404,3032
108,15.5453509582156,3030
109,13.9227530446307,3017
110,15.504316407033,3012
111,14.4844150268471,3038
112,13.5950394136207,2989
113,14.5166709679938,3014
114,16.0414614802235,3000
115,16.3356742015136,3037
116,16.3436496078393,3036
117,14.6825590335182,3000
118,15.8727219939762,3031
119,14.0231327268942,3000
120,13.2823822208201,3033
121,15.6297966032013,3007
122,13.4562373200432,3032
123,13.9939653768846,3039
124,16.0321525481429,3000
125,14.2394668817538,3041
126,13.8521051261758,3002
127,13.3842052592496,3045
128,13.7303875459117,3044
129,15.4228463538026,1980
130,16.0884215215836,3026
131,13.7964655929817,3013
132,14.795661713678,3010
133,14.0411445960844,2985
134,13.1903312281817,3009
135,15.390922425817,3003
136,14.9476386375519,3033
137,14.7951819179983,3027
138,13.7761741013096,3022
139,16.6250190951453,3017
140,16.3664731698654,3011
141,16.6678783373816,3034
142,13.1732781913583,3030
143,13.0176092564867,2689
144,14.7145944724399,3018
145,13.8081613077575,3041
146,15.3587075910882,3016
147,14.2248763983822,3020
148,13.2073131777121,3012
149,14.0303687890976,3041
150,14.8498353801918,3003
151,13.5448824190617,3033
152,15.6437172262749,2664
153,14.7375103885994,3030
154,15.229103571704,3021
155,15.1283236741976,3029
156,13.3695187111119,3020
157,14.5169588840337,3039
158,14.2583938971926,3002
159,13.4715573303544,3007
160,16.346036504393,2999
161,14.4934656677794,3024
162,15.1418108902454,3005
163,13.2476633934077,3002
164,15.7168210914195,3045
165,16.9099099745592,3006
166,14.1602616047084,3007
167,13.9573493029597,3008
168,14.6341653686221,2455
169,12.6306748670206,3000
170,16.1102420755634,3009
171,14.8071869435004,3044
172,14.9345196754147,3018
173,15.7028321904053,3026
174,15.8892737289827,3039
175,13.8021139800206,3002
176,15.7573872946561,3003
177,15.3978548606997,3042
178,17.7348736725919,3028
179,15.1620646309924,3008
180,15.3269714356888,2250
181,13.8588197072263,3019
182,13.522316846477,2516
183,15.266940874115,3011
184,13.3664969053819,3000
185,13.8166050369938,3040
186,15.7715882873831,3014
187,16.2725317307889,3008
188,16.4750344764529,3007
189,13.6251529863264,3019
190,13.7662438365979,3034
191,13.1481428201934,3031
192,13.8037485494465,3005
193,14.4317894853872,3028
194,15.5936641741298,3011
195,13.8825824231257,3014
196,13.1049109870102,3006
197,15.4612266088091,3000
198,13.3406419930093,3009
199,13.4600763615598,3013
200,12.7808992836361,3038
201,14.4073763332635,3040
202,13.4640269361974,3000
203,15.0599595112043,2529
204,15.4081201131281,3016
205,13.4673691554823,3016
206,14.3620756876749,3003
207,13.8177901631228,3039
208,15.5415519296685,3038
209,15.7873807664345,3022
210,17.248185659361,3030
211,15.8471914921795,3000
212,16.3538959290846,3014
213,16.3848439697734,3045
214,15.5343058961735,3042
215,17.4388743734675,3026
216,17.1411094016051,3019
217,13.2899461539314,3017
218,16.0841491552997,3041
219,12.8774572209359,3008
220,13.5286416342445,3040
221,15.1845107471063,3041
222,15.6356034393089,3008
223,15.8715879462674,3039
224,14.0309785898386,3027
225,16.0612364363092,2451
226,14.4084204110532,3009
227,15.1493846639411,3010
228,13.7130674948351,3034
229,14.3022768030979,3031
230,16.0546282998676,3008
231,19.0752917934019,3005
232,14.6845084232811,3018
233,16.0122727686914,2665
234,15.4852112842975,2742
235,14.0483107404864,3030
236,13.5255624168286,3025
237,14.7016836771852,3019
238,15.6400935719731,3039
239,17.5943861657774,3004
240,16.1703273564404,3027
241,14.094077042758,3023
242,15.6524920467844,3010
243,15.1504692151873,3041
244,13.6371374328197,3035
245,14.4311837073676,3034
246,13.5890283839035,3016
247,13.8701708271451,3033
248,15.8712636376753,3000
249,13.9989488265267,3045
250,13.7292078023976,3030
251,14.5092083727268,3019
252,13.4975292465614,3027
253,14.7406244465399,3031
254,13.2730453217826,3030
