Var1,Var2,Var3
252,7.01996390108078,1464
253,7.59370333020785,925
254,8.19185826258414,644
255,7.67751748317646,1730
256,7.33244659903275,3015
257,7.58776638667131,1773
258,7.72203381482406,2363
259,7.06478797646299,1308
260,7.60995984026978,1983
261,6.99159664552742,1575
262,8.7125124497689,1246
263,7.02466723777824,1967
264,8.44231136986942,1990
265,7.09127074258749,3000
266,7.20411034649286,1183
267,7.65534131756988,1761
268,7.1658883953258,2027
269,7.18486374274291,1646
270,7.05681473007783,1271
271,7.0033930800956,1929
272,6.99999755885306,1576
273,6.90209851653501,2970
274,7.03385060708488,2886
275,7.66299885204704,2846
276,7.67159417767363,1600
277,7.594229516712,1847
278,7.67693195475808,627
279,7.36466345260853,625
280,7.97047212933703,3002
281,6.99132654640353,1242
282,7.5681627140193,1320
283,7.06397590654934,1506
284,7.30185909778848,3000
285,7.05233190657752,2502
286,7.71385840920728,1733
287,7.03709867768683,2714
288,6.97336431273283,1874
289,8.77474585647208,2092
290,7.23765730726281,727
291,7.5964195374366,1607
292,7.04568812179491,981
293,8.39289094549537,664
294,7.60849325187649,1004
295,7.57129251782694,1455
296,7.60181554679532,1287
297,7.57239527646717,2033
298,7.09344149410091,880
299,8.00024339147607,610
300,7.57423106187079,3006
301,7.10115194475588,1008
302,7.58044572224168,1292
303,7.06148307268135,716
304,6.90538399811446,3014
305,7.84150491204461,1278
306,7.09285032130707,3004
307,7.76661889232804,695
308,8.38372018088942,937
309,7.10769518415008,656
310,7.02165410627255,1731
311,8.84593200665744,664
312,8.50907164645534,1836
313,7.44519032280619,783
314,7.5700205862392,1103
315,7.5997268264327,1164
316,7.04889459784498,1632
317,7.58035016306524,1369
318,7.03176017068382,3009
319,8.45998805972088,1550
320,7.87467879544986,1078
321,7.62678830634746,1857
322,7.04760683194625,1257
323,8.03413372247958,1821
324,7.05655478962231,912
325,7.62712733960019,591
326,7.80250844984719,948
327,7.94235073204968,955
328,8.11385232380584,1084
329,7.61686643712956,1195
330,7.65182144050534,1296
331,7.44373287466131,2054
332,7.8902840341273,1401
333,7.03695259202873,1222
334,8.66428876609915,1681
335,7.2812464043119,2553
336,7.41526269978663,3000
337,9.1333316137148,945
338,7.81645673034184,1018
339,7.5974179887267,1348
340,7.68766099018711,1237
341,7.71417206667793,550
342,7.57519401335452,1713
343,7.9991650626961,3001
344,7.03572202223479,2035
345,8.20867493108544,3014
346,7.67126868856925,2274
347,7.57905760533958,2071
348,7.91905197388012,1964
349,7.23317550106977,632
350,7.31906024849796,1995
351,7.02360023792915,1387
352,7.29024880477058,1055
353,7.58152770380111,1468
354,8.20365968680582,1403
355,7.6403819145516,932
356,7.10253545131436,844
357,7.6881509844299,1114
358,7.02127118441836,1799
359,7.21230837881803,1502
360,7.83943673046013,2127
361,7.79637150808451,1255
362,7.64134642050518,988
363,9.11787358906861,449
364,7.60062033782317,2407
365,7.57421291339486,1178
366,7.58546554838232,3011
367,7.48910393009682,2057
368,7.59419801816879,1453
369,7.33966989115217,1614
370,9.89331222151169,335
371,7.93302610882449,1125
372,8.38776677565327,607
373,7.0975928973169,1318
374,8.40001155072374,595
375,7.00014143624167,1482
376,7.223703928609,596
377,8.69231096461069,1954
378,8.40418919380293,969
379,7.14900739762896,2202
380,7.14733021520267,2703
381,7.11763211890503,2609
382,8.32977030448923,334
383,7.77101830147335,2364
384,8.31677877240343,1111
385,7.13224511235317,2111
386,7.03720103676937,3008
387,7.6619546191642,1691
388,8.68271087586731,1460
389,7.61802859896881,1149
390,7.14513046628483,2091
391,7.04934475539619,2535
392,7.63497456426881,3007
393,9.73793641850211,1211
394,7.63631261228902,1623
395,7.62381802998814,1580
396,7.00381143871324,1440
397,7.70946476640627,1024
398,8.62382753728918,2609
399,7.17162329156525,3009
400,7.94722944564126,930
401,7.43583331058373,1454
402,7.06056560724914,1634
403,7.57044557096442,1298
404,7.0167778856223,1363
405,7.03931366004061,2280
406,7.01317083719506,1849
407,7.60642575669207,1917
408,8.62643300888765,1495
409,7.5822166618735,1278
410,7.02364080902963,1267
411,7.48919809571837,2315
412,7.77157017516568,626
413,7.65429277711747,1103
414,7.1598017884896,2529
415,7.97678109123755,2103
416,8.71134851937208,1113
417,7.01812606169224,694
418,7.04420047932686,2285
419,8.16005019465858,2354
420,8.54634648742651,1771
421,7.03762102665545,1143
422,7.43608265230524,1543
423,7.90959909547234,835
424,7.61815031499714,2820
425,7.14575060893313,1161
426,7.07180918004464,1446
427,7.0032732438123,1477
428,8.53954150338759,1897
429,7.11661234957191,2980
430,7.53211401399887,1314
431,7.01783564373004,1348
432,7.11556065973544,1295
433,8.65537918383346,1250
434,7.25669932065105,557
435,7.14128359724502,1892
436,7.09474666378134,1064
437,6.94642798186836,2045
438,9.41627479911111,302
439,7.65410158914942,1222
440,7.69026959318176,1256
441,7.67500140390009,2314
442,7.58916893043958,1305
443,9.01062948055502,872
444,7.02158192796792,2559
445,7.15230094623251,765
446,7.6448846347715,1020
447,7.42837758046748,1022
448,7.818934978498,1398
449,7.75328969809459,931
450,7.62606513066766,992
451,7.15773697332346,1581
452,7.02336655306721,2302
453,8.53219331118702,876
454,7.08839854410843,1479
455,7.58495914644193,1789
456,7.00712924092462,1750
457,8.29725671889572,1558
458,6.99584461874703,1602
459,7.62384419166749,3001
460,7.03086868085336,2608
461,8.50361869496743,1540
462,7.75804681924356,1894
463,8.24988004237662,486
464,7.58255401023178,1432
465,7.18796716371188,2247
466,6.99834956803315,1044
467,7.93370937396142,1298
468,7.16872122339736,1763
469,8.035477910595,1185
470,7.58944167639099,1589
471,7.55356592128504,1636
472,7.66194930561162,1131
473,8.36930982747257,977
474,6.99295371288236,2745
475,7.21925434743545,1344
476,7.32964949440749,2249
477,7.03100329287829,1570
478,7.10968156826363,1046
479,7.46235529847546,868
480,8.44619722001644,404
481,8.69172671999632,1368
482,6.99679413095995,1288
483,7.69490726128516,1833
484,7.15453003731162,947
485,7.0769902861066,2217
486,6.99870327889705,2443
487,7.04817002895193,1419
488,6.98781663044078,1161
489,7.86016540320229,1049
490,7.00242865378011,1438
491,7.02505235294792,1398
492,6.99549504335604,1505
493,7.14858768006136,896
494,7.6683991712851,1888
495,8.60899421793472,1300
496,7.62746420679726,1338
497,7.70991143895104,2191
498,7.56810690648961,1196
499,7.60701924697989,3007
500,7.82267579638207,1406
