Var1,Var2,Var3
1,7.39844500386129,1185
2,7.3259502419344,2676
3,7.74776801504771,1696
4,7.31005292492832,2445
5,7.11916413441774,1469
6,7.83435264936246,2770
7,7.7808631326662,2515
8,7.83557688824155,1866
9,7.19839957372386,2690
10,7.77933708896846,2215
11,7.14259238392109,3004
12,7.50945247201546,1063
13,7.25514727803817,1567
14,7.20216049945445,3000
15,8.09708007541094,1314
16,7.13777260588815,1590
17,7.81815082419879,1372
18,6.9732553239674,961
19,7.12283360936612,2072
20,7.76992016277188,1455
21,7.92099279162302,1147
22,7.7218074465956,3015
23,7.20006203820393,1615
24,7.16767134504826,2514
25,7.31149861992173,1800
26,7.16945552164849,1104
27,7.13047435638908,1316
28,7.15506618788651,3000
29,7.76441313468946,1759
30,7.27550123617933,1339
31,7.60465616571819,2681
32,7.89062446418572,1751
33,7.09371322855654,1441
34,7.60425936099504,1012
35,7.87896079939164,2224
36,8.04173305211305,1212
37,7.19336945655926,3018
38,7.77221525005098,1923
39,8.00733674992044,1460
40,7.688130156562,1748
41,7.31883652377285,1396
42,7.83865158030404,1061
43,7.29083624758773,2075
44,7.20712406906158,2091
45,7.15785322870231,1413
46,7.06406851005133,3017
47,7.18451975010696,2802
48,7.30599249436004,1546
49,8.5876654554916,604
50,7.1412508771071,3003
51,7.47779004381868,2317
52,7.47922750250181,2634
53,7.15521287018749,2149
54,7.22104054548475,2266
55,7.35920003263438,2272
56,7.17718936366088,2109
57,7.21178240224517,2241
58,7.17664673465553,1138
59,7.20617561264248,1301
60,7.16217444884219,2363
61,8.67262888540051,1012
62,7.88577967042214,504
63,7.75657751771321,1364
64,7.11870529415892,2197
65,7.24418375608556,2149
66,8.66776817675393,2055
67,7.82657952535675,807
68,7.80567801957558,2390
69,7.6341311751764,1541
70,7.94270741763059,1219
71,7.19749095573905,3001
72,7.83527017907153,3010
73,7.2035798313965,3003
74,8.16299734664398,1056
75,7.17281070380414,2193
76,7.14281914608607,1844
77,7.71080099024299,3020
78,7.15142576072134,3010
79,7.32468339270801,3017
80,7.76230715651926,2161
81,7.91007194674931,3004
82,7.25146659955975,2436
83,7.19816145160501,1142
84,6.9869113959216,3005
85,9.09503970011687,1294
86,7.14811276987639,2412
87,7.16747786772166,2114
