-0.17189,-0.98338,0.26356,0.96965,-0.98378,-0.92493,0.84556,0.98197,0.91512,0.97602,0.38693,-0.96303,0.14606,0.28718,-0.95722,-0.93859,0.91939,0.95786,0.97758,-0.79315,-0.86729,-0.97102,0.82731,0.91871,-0.95754,0.50001,-0.11756,0.16895,0.051822,-0.27162,-0.96577,-0.87999,-0.93975,0.40869,-0.12658,0.90657,0.87982,0.92565,0.98795,0.09976,0.37996,-0.87995,0.23741,-0.7392,-0.085644,0.90586,-0.98105,-0.73091,-0.87773,-0.92316,0.89989,0.97476,-0.16157,0.9849,0.87921,0.83835,0.97174,-0.057481,-0.48167,0.9263,0.13301,-0.37618,-0.9798,0.93018,0.99244,-0.99644,-0.78733,-0.98489,-0.99937,0.98989,0.78857,-0.79175,-0.15281,-0.73824,0.0029441,-0.95264,-0.082294,-0.80057,-0.99254,0.017054,-0.32111,-0.96404,0.97098,0.64403,-0.1609,0.33885,-0.8925,0.98423,-0.60861,0.98627,-0.76549,0.93558,0.97549,-0.89123,-0.7981,-0.98353,-0.10486,-0.19832,0.97537,0.14647,0.99459,-0.99214,-0.91037,0.97549,0.88836,-0.93707,0.46506,0.9567,-0.57032,-0.9958,0.99153,0.75488,0.94773,0.90792,0.46098,-0.88116,-0.88404,-0.93973,0.99761,0.33599,-0.98764,0.72085,0.7729,-0.74953,0.9766,-0.97174,0.96126,0.82827,0.91636,-0.98858,0.93167,-0.61878,-0.9743,0.93985,-0.71096,-0.90521,-0.88683,-0.98782,-0.5708,0.44527,-0.24864,0.11017,-0.70403,0.3192,0.95438,-0.91779,0.95473,0.47858,-0.81965,0.12463,-0.96518,-0.97424,-0.94967,0.94263,0.81292,-0.95072,-0.55769,0.92368,0.93023,-0.67878,-0.97655,0.83989,0.84892,-0.87774,-0.93525,0.13736,-0.95454,-0.43494,-0.97584,-0.082829,-0.022617,-0.34776,0.02746,-0.27815,0.7963,0.96949,-0.98271,-0.95309,-0.72888,0.62915,-0.34737,0.34356,-0.92691,0.61789,-0.9651,-0.80753,-0.26115,-0.99279,0.41316,-0.96573,0.90944,0.87664,-0.30003,0.90843,-0.26574,0.074016,0.99687,0.99092,0.97701,0.12241,0.77151,-0.67339,-0.84649,0.9875,-0.9815,0.68163,-0.96923,-0.99614,0.97009,-0.98413,0.088959,0.82823,0.049671,-0.622,-0.98722,-0.9811,-0.88657,-0.90639,-0.78251,-0.83157,0.99161,0.98827,-0.97716,-0.95956,-0.88195,-0.21904,-0.14479,-0.77032,-0.42947,-0.29998,0.9211,-0.95644,-0.91023,0.88785,0.3278,0.1893,-0.037106,0.96173,-0.89094,-0.95022,0.23156,0.27433,-0.14016,-0.97353,-0.98534,0.7469,0.13983,-0.031984,-0.15707,-0.99239,-0.97573,0.82137,-0.91461,0.93036,0.92738,-0.53112,0.98028,-0.85714,0.92854,-0.9565,0.74238,-0.94029,0.64569,0.93089,-0.97791,0.95901,-0.54846,-0.99631,0.82802,0.95821,-0.92792,0.98536,0.70833,0.98899,-0.6462,0.98598,0.97158,0.60119,0.33242,-0.013136,-0.010621,0.23392,-0.91438,0.90088,0.89073,-0.87586,0.9547,0.96014,-0.96038,0.084743,0.96661,0.91158,0.9836,-0.68002,0.9868,-0.69349,0.5366,0.96324,-0.86033,0.95008,-0.93534,-0.071128,0.93692,0.97044,0.75356,0.82673,-0.8638,0.91806,-0.94116,0.98311,-0.93857,0.15353,-0.89807,0.99604,-0.99529,0.87696,0.96393,0.95923,0.71834,-0.98257,-0.8079,0.98736,0.87124,0.92583,0.8496,-0.93278,0.92534,-0.98055,-0.9726,-0.93991,0.0079063,0.99736,-0.98895,0.8857,-0.020703,-0.0061641,0.97161,-0.70066,-0.98584,-0.96278,0.03962,-0.076447,-0.15158,-0.34754,0.55933,0.95222,-0.06147,-0.97932,-0.91637,0.3079,0.97787,-0.55009,-0.9101,-0.9828,0.93123,-0.90112,-0.97801,-0.98696,-0.50076,-0.9857,0.87196,-0.72258,-0.013702,0.16498,-0.51577,0.97884,-0.90587,-0.91329,-0.94678,0.89536,0.94346,-0.81592,0.93129,0.8895,-0.9163,0.71884,-0.82198,-0.97523,0.8249,-0.99257,-0.99168,-0.9828,0.57725,0.94567,-0.89653,-0.35784,-0.98753,0.98771,0.93968,-0.23632,0.11816,-0.97553,0.96908,0.96423,-0.8711,0.96699,-0.16423,-0.25352,0.42842,-0.96235,-0.96947,0.93942,0.94478,-0.97353,0.71004,0.96249,-0.67641,0.93067,-0.91763,-0.77312,0.97787,-0.97909,0.70394,0.97174,-0.2054,-0.9964,0.99779,-0.16794,-0.92116,-0.86303,-0.95442,-0.60437,0.97836,-0.51247,-0.99149,0.96466,-0.9849,0.76548,0.9775,-0.95921,-0.97448,-0.91895,-0.3066,-0.98429,0.61107,0.98073,0.86931,-0.84366,-0.98003,-0.83299,-0.9598,0.78561,-0.95039,0.97853,-0.96729,0.037799,0.40397,0.98959,-0.95784,0.81089,0.96622,0.078815,0.1058,-0.92414,0.10567,-0.55923,0.85611,-0.95864,0.97208,0.98093,0.65309,-0.63174,0.42106,-0.32785,-0.96721,-0.15035,-0.061775,-0.63983,-0.87113,-0.54606,-0.38483,0.84472,-0.95495,0.94823,0.19654,-0.96683,0.053715,-0.95481,0.99248,-0.87014,-0.93535,0.93849,-0.8942,0.90488,0.8828,0.96591,-0.27012,0.90755,0.075027,0.92581,0.97007,0.92673,0.65107,0.98401,0.98981,-0.34388,0.080212,-0.37672,0.91771,-0.99482,0.84967,-0.23261,-0.69342,0.97674,0.053308,0.42218,0.98321,0.91948,-0.91605,0.89502,0.90679,-0.76474,0.93582,-0.78802,0.94215,0.96413,-0.97528,-0.2975,0.98875,-0.98117,-0.96425,-0.35964,0.79582,0.94818,-0.98748,-0.95006,-0.046492,-0.030789,0.13707,0.15883,-0.68408,-0.86986,-0.92304,-0.92505,0.11802,0.90824,-0.97912,-0.88124,0.059314,0.18916,-0.95631,0.97363,-0.88202,0.97215,0.9628,-0.88574,0.95341,0.75419,-0.97857,0.25835,-0.79494,0.34783,-0.97608,-0.96478,0.79327,0.95563,0.89558,-0.95151,-0.9785,0.74088,-0.99446,0.92389,-0.96943,-0.94141,-0.98187,-0.84997,-0.93952,-0.86272,0.91431,0.95475,0.047741,0.98215,0.48329,0.85884,0.989,-0.92817,-0.97929,0.88409,0.96215,0.8841,-0.90952,0.96675,-0.96386,0.97982,0.38377,0.75627,-0.99903,0.60498,-0.95908,-0.93495,-0.8571,-0.9452,0.97665,-0.82,-0.98712,-0.76299,-0.86102,-0.98525,-0.91207,-0.80046,0.96993,-0.93776,0.74776,-0.92218,0.876,-0.94648,0.40802,0.98472,-0.32019,-0.29965,-0.074597,-0.29828,0.14661,0.25973,0.40257,-0.025429,-0.4913,-0.9913,0.77844,0.97993,0.96424,-0.29807,-0.90677,-0.966,-0.83268,0.97826,-0.94877,0.91505,0.99482,-0.80658,-0.96353,0.92119,-0.93461,-0.93001,-0.76097,0.79785,-0.9667,0.90077,0.99556,-0.83505,-0.94829,0.98338,-0.53414,-0.35687,-0.026081,-0.98358,-0.58164,0.87021,0.99434,-0.99793,-0.38138,-0.89037,-0.98858,-0.85234,-0.9354,-0.88899,0.97558,0.92292,0.97597,0.79496,0.72181,0.98456,-0.97549,-0.98709,0.28643,0.50443,0.78355,-0.62889,0.033407,-0.9915,0.30125,-0.021378,-0.3207,-0.69415,0.852,-0.92164,-0.98923,0.77814,0.98041,0.98079,-0.66251,0.9413,0.91397,-0.87629,0.77932,0.94883,0.97849,-0.49747,0.7708,0.9751,-0.81161,-0.9652,-0.24704,0.90634,-0.98553,0.90067,0.019217,0.011236,-0.01258,0.57878,-0.053327,0.51048,-0.98575,-0.70558,0.99868,-0.70255,0.96473,-0.97369,0.95646,-0.97651,0.73766,0.9795,-0.68908,-0.98221,0.48272,-0.043178,0.914,-0.37974,-0.030789,-0.25104,0.97954,-0.98218,0.35982,-0.73825,-0.97191,-0.93991,-0.056943,-0.97514,0.85118,0.67276,0.22414,0.30091,0.97678,0.89801,0.8559,0.5655,0.75522,0.79965,0.94009,0.9336,0.81382,-0.90793,-0.88385,-0.90118,0.38663,0.96478,0.95377,0.8514,0.84175,-0.96713,-0.98466,0.097687,-0.01067,0.8442,0.86124,0.97848,0.98147,0.77901,-0.98587,0.8839,-0.95475,-0.83101,-0.90585,-0.9388,0.79142,0.65057,0.90289,-0.075006,-0.98166,-0.71457,-0.94841,0.85504,0.9636,0.93745,0.070466,0.43708,0.90891,0.95159,-0.83088,-0.9572,-0.99756,-0.9707,-0.95354,-0.84504,-0.44536,-0.72171,-0.98473,0.93217,0.96736,0.93495,0.94202,0.96024,-0.062755,-0.63242,0.7027,0.88781,0.92464,-0.98056,0.87288,-0.76452,-0.94238,-0.2678,0.97572,0.86096,0.97171,-0.20857,0.073348,-0.50735,-0.032941,0.51539,0.0097403,-0.95855,-0.29916,0.91168,-0.95596,-0.91912,0.067913,-0.21512,-0.29895,0.9186,0.87787,-0.95915,0.98245,0.96962,-0.94239,0.84898,0.96395,0.9535,0.95908,-0.78007,0.97936,0.54822,-0.87953,-0.99201,0.88733,-0.97528,0.94981,0.80059,0.90944,0.96009,-0.67851,-0.29569,0.99677,0.9806,-0.49506,-0.9775,0.1108,0.0020438,-0.090332,-0.88786,0.2061,0.89244,0.90304,-0.9511,0.9254,-0.95025,-0.95837,-0.71225,0.98113,-0.82167,-0.92723,-0.99115,-0.9856,-0.96056,-0.99584,0.99591,0.66601,0.50673,0.53401,0.8862,-0.80127,0.97398,-0.92199,0.54804,0.91356,0.97151,0.85847,-0.99727,0.99674,0.13806,0.30145,0.8884,-0.17408,-0.013026,-0.15774,0.8917,0.99311,0.9845,0.94476,0.93898,-0.82641,0.93257,0.85249,0.97836,-0.82185,0.94308,-0.97475,0.74267,0.97684,-0.89848,0.78021,-0.9327,0.88146,-0.94586,0.9376,-0.87992,-0.96161,0.98282,0.82482,0.97776,0.71807,0.87284,0.97778,0.88828,-0.89094,0.57884,0.98926,0.16161,-0.96639,0.98348,-0.82756,-0.86571,0.17983,0.9164,0.099156,0.92542,0.96311,-0.058195,0.74084,0.98192,0.17442,0.97534,-0.60241,-0.8263,-0.93357,0.98482,-0.77557,-0.98817,-0.27352,-0.84883,-0.99401,-0.94481,0.91665,-0.86174,-0.93905,0.87565,-0.84953,0.98926,-0.12108,0.36179,-0.97564,-0.99593,0.83484,0.99472,-0.21652,-0.97131,-0.97366,0.52119,0.96043,0.82349,0.99499,0.044104,-0.95154,-0.98716,-0.92659,0.99323,-0.49579,0.052521,0.97235,0.34704,0.9517,0.47035,0.9807,0.80965,-0.89983,-0.55484,-0.97026,-0.9165,0.17222,0.19238,0.98818,-0.0068179,-0.92597,0.17306,0.009798,0.98482,0.98563,0.84317,0.9591,-0.88258,-0.74082,0.99702,0.99748,0.69803,-0.015064,-0.18512,-0.64954,-0.92318,-0.98406,-0.17406,0.80949,-0.039196,-0.9511,-0.73314,-0.90755,0.98953,0.24776,-0.98607,0.065492,0.22069,-0.47044,0.48139,-0.21271,0.2016,-0.9781,0.89552,-0.81853,0.57223,-0.54708,-0.45188,-0.27033,-0.10994,-0.70547,-0.61696,-0.039893,0.087716,-0.84515,0.65168,-0.94859,-0.95417,0.98799,0.87964,0.4382,0.015993,-0.56413,0.96196,-0.62588,-0.57625,0.96342,-0.85287,-0.91451,-0.97435,0.82512,0.9772,-0.93212,0.96292,-0.91208,0.090114,-0.97428,-0.27607,0.87345,-0.94753,-0.96065,-0.52178,0.93455,0.25225,0.97494,0.28257,-0.87884,0.52334,0.59808,-0.95811,-0.89441,-0.99173,0.66891,0.96033,0.97729,0.8696,0.87388,-0.99361,0.90442,-0.98077,0.99317,0.91528,0.81216,0.9719,0.56914,-0.38497,-0.58564,0.98766,-0.82743,0.87238,0.97565,-0.86827,0.86475,-0.92212,-0.99346,-0.95543,0.97739,-0.051928,0.087502,0.90044,-0.30659,0.061881,0.99486,0.97684,-0.89136,0.39554,0.92279,-0.91806,-0.95917,-0.80837,-0.98296,-0.95704,0.72633,0.25118,-0.96247,-0.99427,0.99221,-0.72486,-0.044972,0.96057,0.92121,0.90737,0.96988,-0.77245,0.19686,-0.99179,0.063809,0.94856,0.65921,0.94405,0.95569,-0.7793,0.98172,-0.63492,0.99004,0.89851,-0.20612,-0.83619,-0.91253,0.79668,0.98097,0.92086,-0.5936,-0.93634,0.97607,-0.91451,0.97348,-0.59335,0.057426,0.21889,-0.10289,-0.67578,0.96641,-0.92244,-0.93933,0.90259,0.88334,0.12335,-0.31816,0.079939,0.96362,0.98607,0.79011,-0.85285,-0.9519,-0.95549,-0.76875,0.87274,0.97713,0.89524,-0.9901,-0.61273,0.2385,-0.051179,-0.62461,-0.44898,0.89392,-0.37853,-0.91464,0.98906,0.87237,0.29467,0.16846,0.92982,-0.87639,-0.99627,-0.78336,-0.99335,0.92674,0.90617,0.015,-0.50216,-0.33323,-0.85451,0.83165,0.95919,-0.15302,-0.98244,-0.9777,-0.2184,-0.88403,0.94725,-0.99551,0.90544,0.92305,0.96362,-0.84209,0.2731,-0.9593,0.86836,0.39185,-0.82964,0.97198,0.91673,-0.68771,-0.41809,-0.091432,0.79622,0.67732,-0.99656,-0.7783,-0.97555,-0.98219,0.50559,0.92972,0.9389,0.96563,0.81608,0.88075,-0.99075,0.83938,0.97894,-0.051516,-0.33202,-0.028902,0.94547,-0.88728,-0.96111,0.1985,-0.046564,-0.96498,0.995,0.96902,-0.82353,0.93627,0.60376,0.029692,0.14834,0.96072,0.97007,-0.9325,-0.97863,-0.63947,-0.88983,-0.99313,0.91166,0.055524,0.3946,0.23171,-0.88522,0.89267,-0.94959,-0.90551,0.90937,0.91794,0.78789,0.93077,-0.97897,-0.79094,-0.23151,0.067467,0.97807,-0.93242,-0.99557,0.61749,0.99126,0.98791,0.97897,-0.97466,0.13599,0.96574,-0.05605,-0.37948,0.83153,0.87916,-0.95513,0.60805,0.093644,0.9863,0.93207,-0.96664,-0.95626,0.85713,0.93861,-0.97443,-0.93471,0.96435,-0.93941,-0.58004,-0.1158,0.05779,-0.99406,0.71025,-0.99578,0.096221,0.13184,0.10319,-0.82652,0.9753,0.92041,-0.81906,-0.9792,-0.83619,0.89572,0.8412,0.97437,0.11353,0.96841,0.71018,0.53854,-0.77681,-0.99218,0.61003,-0.0044204,-0.93746,0.91302,-0.823,-0.95495,-0.064301,-0.20933,0.89266,0.90234,0.84084,-0.10287,0.8281,-0.92072,-0.94565,0.40376,0.84474,-0.96358,-0.9834,0.95119,-0.83532,0.13701,-0.96917,-0.26112,0.9846,0.95065,-0.89839,-0.5354,0.98651,-0.73699,-0.65233,-0.98086,0.97844,0.93811,0.93557,0.9649,-0.84023,0.93373,0.95014,-0.95415,-0.70367,-0.94491,-0.055378,0.74278,-0.20588,-0.98326,0.49874,0.93718,0.96634,-0.98139,0.60835,-0.98741,0.58667,-0.76436,-0.98251,-0.39526,0.98498,0.95997,0.8982,0.75274,-0.95272,0.96796,-0.90157,0.33141,0.96687,-0.2626,-0.96046,-0.49462,0.98069,-0.28337,0.86252,0.93036,-0.75147,0.13232,0.27323,0.83346,0.87021,-0.96044,0.87423,0.79817,-0.92145,-0.92781,-0.87135,-0.89069,-0.96167,-0.43383,-0.22433,-0.99718,-0.028007,0.21043,-0.9583,0.80853,0.91428,-0.90748,0.069874,0.21493,0.96345,-0.70603,0.93263,0.62325,0.98432,0.85693,-0.98234,0.41777,0.93232,-0.84698,-0.9798,-0.98129,-0.782,-0.86974,0.98778,0.87923,-0.96294,0.84279,0.36154,0.99535,-0.1235,0.96277,-0.8567,0.64212,0.96979,0.88735,0.91987,0.93731,-0.76997,0.92486,-0.8149,-0.10054,-0.97288,0.97577,-0.97234,-0.82797,-0.89775,-0.91825,-0.49305,0.87492,0.88102,0.94596,-0.95408,-0.92637,0.9107,0.99668,-0.9943,0.14513,-0.080162,-0.90902,0.97828,-0.11444,-0.98444,0.10315,-0.96994,0.81313,0.97737,0.91063,0.81619,-0.9696,-0.96529,0.9127,0.83899,0.9524,0.56006,-0.80183,-0.98443,-0.64118,-0.85282,0.97299,-0.28795,-0.97549,-0.97172,0.62915,-0.97578,0.83483,0.42781,-0.93084,0.94067,0.98991,0.96525,0.86747,-0.96496,0.95917,-0.7478,-0.97873,-0.99008,-0.97606,0.84041,0.84644
