0.15786,0.051682,-0.90189,0.92094,-0.22132,0.307,-0.83836,-0.96846,0.90196,-0.8884,0.83742,0.99434,0.94942,-0.88701,0.93071,-0.90949,-0.99033,0.55515,-0.88505,0.90121,0.7633,0.99042,0.57947,-0.99211,-0.84868,-0.99673,-0.81163,-0.99712,-0.90444,0.88614,-0.85784,0.97491,-0.87346,-0.96817,-0.9245,-0.93549,0.85926,0.93122,-0.85001,0.9778,-0.97352,0.8312,-0.89672,0.87175,-0.49746,0.052643,0.95575,-0.94583,0.84081,-0.99544,0.48379,-0.039596,0.13562,-0.14128,-0.036626,0.48859,0.34982,-0.11266,0.84093,0.94806
-0.54712,-0.9986,0.83838,0.95186,0.56285,-0.99324,-0.99125,0.50222,-0.85131,-0.97723,0.99761,-0.26848,-0.83553,-0.97242,-0.991,0.51316,0.26601,-0.023729,0.86604,0.94887,0.84942,-0.9759,-0.93871,-0.85123,-0.99298,0.84462,-0.99767,0.019782,0.86322,0.95254,0.98213,0.84462,-0.96852,0.85268,-0.9072,0.90587,0.45772,-0.98869,0.99058,-0.76746,0.84174,-0.95074,0.89136,-0.94935,0.22024,-0.98886,-0.83868,-0.96484,-0.99602,-0.85859,0.14446,0.98576,-0.51764,0.99855,0.73594,-0.9914,-0.3777,0.99787,0.99138,-0.55858
0.95965,-0.85292,0.51965,-0.99178,-0.94678,0.90871,0.95207,0.84171,-0.048826,0.9856,-0.9074,-0.8955,0.10609,-0.31274,-0.54521,0.99202,0.89016,-0.93969,0.04515,-0.99203,0.98519,0.01437,0.82965,0.98133,0.91265,-0.8954,-0.74675,0.99762,0.14223,-0.9896,-0.77271,-0.99004,-0.39537,0.060141,-0.086846,-0.0057323,-0.89909,0.94179,-0.025488,-0.98484,0.99071,0.55199,0.75708,0.99024,0.87865,0.90442,-0.52692,0.9891,0.99783,0.094253,-0.90166,-0.88644,-0.84974,-0.95883,0.84605,0.97619,-0.87458,-0.92773,0.5036,-0.99084
-0.9985,-0.51976,0.98729,-0.54275,-0.94557,-0.84784,0.13261,-0.25309,-0.98187,0.83409,-0.085925,0.4475,-0.98828,0.46372,-0.83583,-0.96576,-0.50902,0.98975,0.98853,-0.7795,-0.97828,-0.84967,-0.08937,0.27556,0.99819,0.76471,0.082026,-0.40855,0.9889,-0.79302,0.89158,-0.89093,0.99387,0.59538,0.99779,-0.17466,-0.97823,-0.82508,-0.97782,-0.84332,-0.91445,-0.94075,-0.98289,-0.84264,-0.85707,0.97948,-0.992,0.52202,-0.89777,0.91138,0.98944,0.80703,0.97652,0.83338,-0.97364,0.85598,0.99452,0.83059,-0.90608,0.90985
0.9142,0.9214,-0.15546,0.091317,0.83562,0.96945,-0.55507,0.99395,-0.51827,-0.06626,0.70379,-0.99849,0.93667,0.84775,0.16007,-0.22626,0.96557,0.84231,0.31154,0.092035,-0.89031,0.89675,-0.94951,0.88761,0.047518,0.99652,0.98748,-0.91811,0.43155,0.058866,0.00031377,0.56487,0.82964,-0.94262,0.71671,-0.99769,-0.27268,0.17256,0.89862,0.88969,-0.20764,-0.10502,-0.024244,-0.59477,-0.96721,-0.86088,0.16609,-0.18702,-0.038482,-0.49935,0.85162,-0.9675,0.91627,-0.92391,-0.89288,-0.89311,0.90833,-0.99042,-0.087883,0.064324
-0.82743,0.97742,-0.96355,-0.83252,0.99129,-0.49426,0.94153,-0.90798,0.98964,0.76979,-0.99016,0.86213,-0.58957,0.99234,0.95389,0.84008,-0.83153,-0.9511,-0.9888,-0.74937,-0.035927,-0.52808,0.98996,-0.47982,-0.52871,-0.05101,0.90014,0.90938,-0.98674,-0.77149,-0.98217,0.04304,0.46403,0.9845,0.77543,0.99573,0.99263,-0.58934,-0.52911,0.057989,0.50549,0.99111,0.96908,0.073382,0.99282,-0.71847,0.96531,0.83549,0.75312,0.99865,-0.98627,0.77678,-0.99855,0.54568,0.98125,-0.14345,-0.9986,0.63985,-0.96526,-0.82777
