Var1,Var2
1,4.93890453077446
2,4.68669453877617
3,4.79518270728508
4,4.99964122539777
5,4.68499669677347
6,4.89966567093562
7,4.84945352712224
8,4.67877210189969
9,4.68945293455487
10,4.95561791910203
11,4.9396360700096
12,4.87850083748921
13,4.97373752353044
14,4.67848942870268
15,5.15606485019173
16,4.74935778605321
17,4.99706921042408
18,4.96258713464533
19,4.68882266954218
20,4.84091844763791
21,4.94790156996167
22,4.9174913512243
23,4.8616782183899
24,4.79676052425567
25,4.67855963077717
26,4.95998225884579
27,4.99909478558099
28,4.89520167925815
29,4.68032573990737
30,4.68686054470278
31,4.96036674165119
32,4.68620168812866
33,4.7393349694034
34,4.67839316317331
35,4.98935573100711
36,4.92682998807288
37,4.68797632362798
38,4.72421484603941
39,4.78485217619515
40,4.97572290350514
41,4.70271061314028
42,4.7539120627698
43,5.0002555268974
44,4.92870997566604
45,4.85676500129808
46,4.94602009948415
47,4.69718584985387
48,4.71522736386895
49,4.99783129924869
50,4.67844628011758
51,4.67990095687064
52,4.94712336713664
53,4.68563703554517
54,4.85790851450813
55,4.8287775141551
56,4.98242726071307
57,4.68120378773212
58,5.00151421512189
59,4.68638590109803
60,5.13429826444716
61,5.03484302809606
62,4.69206134019919
63,4.8005477381289
64,4.84263896231604
65,4.98856610840298
66,4.98118426147211
67,4.99597053198057
68,4.99679139424998
69,4.71631785029104
70,4.69847272767064
71,4.9830476139152
72,4.9817957892313
73,4.99363661593729
74,4.68433605969363
75,4.77749178875965
76,4.74977550335477
77,4.96540748937671
78,5.18024029283646
79,4.67852911901673
80,5.10380892466926
81,4.9962229880587
82,4.75459403909363
83,5.14466382781185
84,4.67909789748652
85,4.74672011595907
86,4.67845037816371
87,4.98448033577921
88,4.6799749928847
89,4.67818229760443
90,4.67915560123891
91,4.67925705649105
92,4.67820118336551
93,5.00372668412476
94,4.99951176139396
95,4.97578613137141
96,4.67849495084989
97,4.99122572393271
98,4.98153036896757
99,5.16130533043385
100,4.9866457315671
