Var1,Var2
1,16.1256394901263
2,42.3152871255963
3,18.6086520622927
4,18.2276551985913
5,21.7011970497033
6,14.3133129532393
7,19.0317805554231
8,15.957078673568
9,17.8641939969909
10,23.6722730813695
11,21.047021555362
12,26.3722434810439
13,25.7054247464409
14,18.936821213645
15,17.2435200817195
16,24.1604571002065
17,25.3224790930794
18,23.936530014944
19,18.3100927818147
20,14.4589317404056
21,16.187258057607
22,17.6147390434961
23,18.9670508928807
24,30.3082965086056
25,28.216231075228
26,31.7452047640146
27,21.4651292909089
28,14.8650227332854
29,16.221429961997
30,15.5966264617364
31,18.0966128745015
32,16.7769027950449
33,25.4380341374209
34,22.939111055562
35,16.8753961595437
36,17.3792104539523
37,28.3099431012441
38,28.7517184183074
39,20.2183832845469
40,18.769163796163
41,16.3069248605242
42,20.3233503696959
43,15.9992982521126
44,36.0026980984562
45,24.6604281663922
46,20.3896505700876
47,22.5458153392471
48,13.8417120065788
49,26.3875334463532
50,18.2431604440096
51,23.2540844716785
52,23.1235773096795
53,19.0571832793442
54,16.5442903172339
55,17.6513433191836
56,18.5321483502718
57,16.5107827677573
58,22.690297752186
59,22.9238634099041
60,19.1987258400133
61,31.7658439910426
62,19.7989418659936
63,20.6281212452831
64,16.6657294947065
65,17.9667368010203
66,25.3605105992182
67,30.8927631472248
68,16.8339300068318
69,22.6706257282207
70,17.2046326777179
71,18.944773575011
72,25.1075915116092
73,16.1036401632706
74,20.0487274045625
75,17.5305564701107
76,23.8276166573808
77,25.4954885942701
78,28.2038615351318
79,25.332307709675
80,14.96737646702
81,20.028310438673
82,27.2362044215978
83,20.5996495862839
84,22.4729676016749
85,15.5121052663306
86,23.7929928629382
87,24.9515642967836
88,19.2516616287573
89,24.7435869359037
90,15.9112546430558
91,16.7668491953309
92,17.3306072853923
93,17.7077527973751
94,28.2277643076862
95,16.9052489739418
96,14.3565154474213
97,30.2897523173578
98,16.830958254404
99,18.1918653523324
100,22.028027216384
