Var1,Var2,Var3
1,17.1254395560375,3031
2,15.0762075648461,3002
3,15.5428219636743,3031
4,16.4873090362926,3000
5,15.7024519260338,3004
6,17.001868765658,3024
7,15.6735105758805,3009
8,17.0509214755915,3029
9,15.214376405636,3009
10,13.9293604026243,3013
11,15.9051003569622,3000
12,15.5205839769564,3009
13,15.4649642198694,3001
14,17.8810114139101,3025
15,18.1591561440457,3014
16,14.9690845924727,3001
17,15.1662257643885,3011
18,16.0108544248811,2578
19,16.239375889467,3036
20,16.6894896920805,3014
21,16.4855848520526,3016
22,16.4725193822021,2504
23,16.4230874039819,3032
24,18.5141236399691,3032
25,15.9946453153792,2870
26,14.8118995616915,3017
27,15.6246182269836,3029
28,13.7738893146246,3020
29,16.2111995630595,3035
30,13.3551145672448,3030
31,18.1791324867632,2035
32,16.551341853328,3029
33,16.9633979931531,3005
34,15.6986149807368,2784
35,16.4889065015806,3027
36,15.6800768205135,3008
37,17.0913671526773,3017
38,17.0920469479131,3005
39,15.1467884746797,3007
40,17.8975466609071,3014
41,16.4557645062356,3034
42,14.6026055436174,3015
43,15.9549114715395,3011
44,19.7399113130638,3031
45,16.5858926924515,3003
46,15.4079916309456,3021
47,15.8774388059393,3017
48,15.5028021794395,3004
49,16.509126917725,3013
50,16.873498855556,3025
51,16.3804859488117,3035
52,14.8317467892544,3027
53,17.6671469768056,3027
54,16.321964172144,3000
55,15.7040592940523,3016
56,17.1524292114407,3013
57,16.9181079576955,3024
58,19.0818273465824,3014
59,16.2014187872518,3000
60,14.4984699792714,3023
61,16.6393852093209,3008
62,21.7765050008635,3018
63,14.2532425909964,3022
64,17.2834651052157,3016
65,19.9423292833039,3003
66,17.8313317665444,3024
67,17.0383494976217,3026
68,14.9560078261797,3000
69,15.9791607251956,3036
70,18.3512382189917,3020
71,15.8463589756933,3010
72,19.0269229118523,3022
73,16.9653978332359,3030
74,24.9886744939061,3004
75,16.3490495924423,3000
76,16.5365596774217,3009
77,16.9554855739877,3010
78,16.3312049109285,3014
79,27.5177003263973,1795
80,16.1693907800492,3026
81,15.9871866550962,3033
82,18.5820717121212,3035
83,16.2328960929939,3016
84,15.8828510395123,3015
85,19.4131306025549,3002
86,16.5273899869736,3021
87,15.4316167979028,3017
88,16.3682093348039,3017
89,16.5846682190917,3033
90,16.8349319021459,3016
91,16.6494001132016,3018
92,16.3898801611147,3011
93,16.7365117488832,1983
94,17.7745548357951,3000
95,16.5933277312163,3035
96,16.7762876548199,3017
97,17.3595678054519,3014
98,16.1054691317888,3027
99,16.1777896763856,3011
100,16.4175669811009,3001
101,16.6398971013022,3025
102,15.3394566171789,3011
103,17.2990570296926,3025
104,15.5347844502088,3032
105,21.2656041834272,3007
106,16.9828271484887,3033
107,15.1373828578181,3018
108,15.5046393852041,3030
109,15.1184676409183,3020
110,16.026159760912,3018
111,17.2288559727914,3004
112,15.733849542079,3011
113,17.7841859366284,3017
114,15.6916808820382,3013
115,17.1013181158375,3018
116,16.4310799152769,2807
117,19.5010406029856,2095
118,18.1064498142511,3025
119,15.1198914559383,3032
120,16.9604098852317,3007
121,16.1639481395024,3000
122,18.5525232099405,3028
123,15.2400426029845,3019
124,15.9913599962443,3004
125,16.7638723774913,3000
126,16.9705806005351,3008
127,16.4641724658455,3019
128,15.8500920579778,3026
129,16.7470962816318,3000
130,19.0062379791499,3032
131,17.2383772123193,3007
132,18.1412691661797,3000
133,16.5966183848806,3023
134,22.4147453437999,3000
135,15.4538364549885,3005
136,14.9853915271077,3016
137,16.9504464331243,3009
138,16.1709854083143,3018
139,15.5674597348315,3032
140,14.7380351117261,3027
141,15.5724340278447,3002
142,18.6977822382705,2345
143,15.7303176587865,3002
144,12.5360322352113,3000
145,18.6678814377497,3026
146,15.0462374185548,3019
147,17.1836744398747,1940
148,16.8724579636171,3013
149,15.7663076434191,3021
150,16.8338166370457,1454
151,17.3710882847828,3012
152,15.0714216722719,3019
153,16.9198515067189,2885
154,16.3009293914034,3019
155,16.803343269278,3024
156,16.7277091536809,3036
157,17.3038690297132,3030
158,15.7761812923596,3010
159,17.9311654473367,2531
160,16.9761427272183,3022
161,19.7399376440522,3016
162,17.1001629163667,2727
163,15.4388148953098,3030
164,17.2972161287775,3017
165,18.4993108672054,3006
166,17.7896497693575,3035
167,17.4064628199505,3020
168,16.8643680607004,3022
169,20.6350250119776,3016
170,19.2391456556351,2164
171,20.3422924379445,3015
172,13.8242378219659,2653
173,17.4110982680692,3026
174,16.8332589470723,3029
175,15.6364052027009,3008
176,17.008567514317,3024
177,17.8764777378669,3033
178,18.1404780691453,3022
179,16.1292001312438,3017
180,16.6273103173491,3000
181,16.884441096171,3020
182,16.8674925791624,3022
183,14.8986119738027,3019
184,16.1801781045113,3033
185,16.0739358881099,3030
186,14.3874473371543,3025
187,15.918838528171,2179
188,17.3834721955444,1243
189,14.7223295131969,3012
190,16.6272499943168,3006
191,14.9362187121813,3028
192,16.3911999067725,3013
193,16.1620163040825,2994
194,15.3558217267859,2540
195,18.2902353437043,3034
196,15.8665005144888,2816
197,19.3915228910993,3033
198,16.5932824810962,3000
199,14.9006250144091,3036
200,16.5918970278824,3009
