Var1,Var2,Var3
1,16.3645492124891,2416
2,17.7494906293192,3000
3,16.1451807684767,3024
4,15.0771139363641,3012
5,13.8630905328514,3028
6,15.0400441439083,3015
7,14.6550195108604,3005
8,20.5922661637399,2087
9,15.7807662137795,2814
10,16.8312521424674,2700
11,16.5154837661092,3031
12,16.7529583380112,3015
13,17.110530841259,3001
14,13.2867639598644,3016
15,20.3543729216159,3024
16,14.887551063705,3009
17,14.4317162045519,3009
18,15.8178966802879,3003
19,16.0266348408565,3005
20,17.940428984071,3027
21,15.1824749465225,3036
22,14.7368211274542,3018
23,15.9388161743002,3014
24,14.1152885289757,3019
25,16.030494479307,2061
26,16.4126141148797,3008
27,15.2764603375716,3008
28,17.6644510935116,3019
29,16.1339210350735,3013
30,15.1734483037111,3035
31,16.8229844266718,3005
32,15.5486272242578,3036
33,14.0820655843491,3002
34,15.6148889563607,3015
35,15.4674939922107,3003
36,13.4298926737548,3019
37,15.6930051399927,3009
38,15.9617883899056,3000
39,13.9706673520656,3022
40,16.1507004624966,3032
41,15.0117433721303,3028
42,15.9435133430069,3005
43,16.1757962055887,2660
44,15.3730173684823,3036
45,15.1733128729283,3007
46,16.9362613990119,3011
47,16.1064023006959,3021
48,15.5453103126678,3028
49,17.9189582611542,3008
50,17.5899267067096,3022
51,16.8157303450659,3004
52,15.2098666071401,3022
53,14.8768359199506,3023
54,16.6237407368519,3036
55,15.399301737434,3036
56,15.5306578191754,3036
57,13.2791059779221,3027
58,15.6073373918539,3000
59,17.1383601084155,3016
60,15.9477411810025,3007
61,15.6973803530531,3012
62,15.6602135175584,3000
63,17.1720920595855,3024
64,13.2910807472696,3024
65,17.5975020375271,3016
66,17.5065688810537,3013
67,17.3725894438538,3003
68,16.0414243760584,3003
69,14.9346070071071,3011
70,13.5291447521474,3017
71,15.5753334026654,3006
72,15.8415979318132,3028
73,16.3027404191082,3025
74,15.3780433811358,3029
75,16.7872472839839,3029
76,16.1768934417006,3007
77,13.7659413398559,3014
78,15.0807825049007,3004
79,16.1392043512949,3002
80,16.094483512017,3026
81,13.704050668176,3036
82,15.4660506679397,2625
83,17.0012626588323,3033
84,18.7504815986244,1750
85,14.5998516670804,2849
86,17.2666142611774,3038
87,16.7508033637211,3036
88,14.8319318275927,3012
89,13.5140780790723,2665
90,19.8560401863926,3000
91,17.5500411922545,3030
92,16.3841916463598,3013
93,15.7602447982579,3019
94,13.5190500280071,3000
95,14.9093984960973,3008
96,15.9654657647175,3010
97,15.6469223839678,3034
98,15.6842900798057,3008
99,17.4566186795529,3023
100,16.3232628507283,3000
101,15.908930891153,3027
102,16.5540135583625,3001
103,15.400684048479,3008
104,17.9042482142343,3036
105,13.8656770672299,3003
106,16.693175538692,3014
107,16.3588392661674,3033
108,15.9803137817207,3029
109,17.4140477627717,3010
110,16.0356906334573,3031
111,13.5816670904674,3006
112,14.0275769300857,3001
113,24.6632974518205,3001
114,14.752679896155,3024
115,14.2124818557661,3032
116,17.194390074819,3007
117,14.9383310461059,3036
118,15.2218572104587,3005
119,15.7292784416222,3031
120,14.7449071825638,3031
121,18.3335246280382,3011
122,16.5447584695295,3034
123,13.6192929435522,2941
124,19.0191875651777,2995
125,14.9367781979859,3005
126,15.1463730471295,2446
127,15.3875320420916,3007
128,15.5689151082432,3016
129,15.1478209171462,2508
130,15.6185118656549,3002
131,13.6289609109729,3023
132,16.0626221080469,2538
133,17.5568078333715,2652
134,16.1549260398863,3023
135,15.613133266895,3005
136,18.2921441396914,2189
137,15.7092116681156,2210
138,17.558750570404,3001
139,14.3485854399706,3013
140,15.7099062753896,3030
141,14.826301138781,3010
142,14.7829940893319,3019
143,15.4393625260023,3034
144,15.0175586433969,2962
145,14.7121724539852,3024
146,14.3428567199362,3019
147,16.3869947481889,2824
148,15.8731179717502,3039
149,16.1343843659139,3001
150,15.0411710038075,3036
151,19.5037289463353,3011
152,16.1885406292625,3030
153,15.0833982245603,3000
154,14.6845821339512,3002
155,13.3639356353405,3022
156,16.0192511628833,2476
157,16.2431664215541,3024
158,18.9054993733623,3037
159,17.367222405574,3039
160,15.5302730963353,3017
161,16.9489001519817,3008
162,16.5007137327678,3010
163,14.9730534888732,2908
164,18.3512154577381,1676
165,15.5402472873423,3036
166,15.2162181593935,3011
167,15.0243810105369,3007
168,15.5737924391607,3000
169,13.9986665816971,3018
170,17.0226921861152,3037
171,16.7072998609007,3028
172,13.2375275102398,3000
173,15.6725717818906,3026
174,16.148188016396,3034
175,13.4875673561185,3038
176,15.8269132202407,3034
177,16.6809536758926,3026
178,19.7253354743594,1767
179,15.9899918566026,3009
180,16.4536742146888,3001
181,13.6042064518795,3000
182,14.9777436497762,3000
183,16.6309792245613,3037
184,15.125002673881,3010
185,16.2192409939464,3027
186,15.4173660782436,3007
187,15.4295784800431,3016
188,18.569904442944,3022
189,18.1272088964501,3005
190,16.3957926390386,2380
191,15.7196210862227,3027
192,16.0837653349869,3030
193,16.1483313556578,3038
194,19.2185435600051,3034
195,16.5537684002947,3000
196,15.1599977769309,3018
197,15.96979616371,3021
198,16.2552184156264,3028
199,15.0279148132145,2980
200,16.0223503283332,2818
