Var1,Var2,Var3
1,7.20525323893714,1949
2,7.46022601772384,2025
3,7.36881207407854,3019
4,7.84163450983789,2323
5,7.13681593177817,972
6,7.82575593395299,2526
7,7.11324640924841,3018
8,7.29520009099536,3019
9,7.55259196589166,3002
10,7.82995732610615,1345
11,7.68058941985941,3007
12,7.1728901007216,3009
13,8.5524318078788,645
14,7.28213858838418,2740
15,7.72283541788119,1551
16,7.99508356747214,1910
17,7.27082311239631,2394
18,7.97655617715657,1278
19,7.17099996552254,3009
20,7.87380630080025,2823
21,7.1771811609113,2777
22,7.28952106836259,2306
23,7.36589439552529,1795
24,7.94767025882624,1194
25,7.14581129798632,2894
26,7.23999469720665,2285
27,7.24806534377451,1428
28,8.76655765662414,655
29,7.33536747228067,3004
30,7.29449051957415,3020
31,8.3518000532326,3008
32,7.6388168711708,1997
33,8.40829137121951,3015
34,7.20239131972886,3004
35,7.17485239700613,2689
36,8.34432479499356,3014
37,7.31243486452367,2240
38,7.98256012820213,3002
39,7.49857611837689,2530
40,7.25415220683402,2009
41,8.26276319271718,970
42,7.76546134497931,2691
43,7.16543892179722,3009
44,7.87251031150533,3000
45,9.45933442345138,585
46,7.25300293436473,1457
47,7.31576025921387,3001
48,7.88069057531744,2601
49,7.28658590260485,2964
50,7.19595902561396,3003
51,8.06130297297772,1583
52,7.23840980086381,1097
53,7.62278383608484,1404
54,8.19695261030025,711
55,7.87808465351648,1464
56,8.29363787739263,2993
57,7.55261705092813,1225
58,7.9374501179321,3000
59,7.39045649892577,3015
60,7.85349964676505,1211
61,7.49037004240403,3007
62,7.17863441364348,2644
63,7.39760656420143,3017
64,7.79243468355608,2057
65,7.56017313652206,3001
66,7.31949956232528,1697
67,7.33415557582612,1411
68,7.17044336476123,2750
69,7.18389295493762,3010
70,7.10098464761791,2172
71,7.18447990901555,3003
72,7.5632991940003,3010
73,7.77332131873865,2587
74,7.17572851880769,2829
75,7.20224788173039,2660
76,7.59734087895222,881
77,7.1574118138984,2808
78,7.46430929308674,2024
79,7.32077018317967,3004
80,8.11089180550713,1436
81,7.85692414682139,1720
82,7.78033104510404,3000
83,7.13377702331404,1612
84,7.91731348092185,2574
85,7.56987674941411,3007
86,7.4138244749471,2752
87,7.36457051472177,2574
88,7.29694914728819,3008
89,8.42821389634486,984
90,8.09254849063923,1176
91,7.13308891882445,1891
92,7.79882798025943,1634
93,7.18144991648983,2439
94,7.91768237002885,2893
95,7.12750062070497,2914
96,7.39210201718974,3005
97,7.12305931693634,1898
98,7.78454873473863,2742
99,7.57966476642942,3002
100,7.14178028089142,1553
101,7.86509186823991,1199
102,7.17214115583952,2989
103,7.2557773508463,1094
104,8.34123381686587,705
105,7.44768266046693,2814
106,7.12162103800849,2546
107,8.1920094327209,2096
108,8.25923313464718,1700
109,7.1594679049153,1809
110,7.24401377255704,3013
111,7.12514223915594,2474
112,7.18649306594294,3000
113,7.18404085752091,3002
114,7.88876621030996,3002
115,7.27958661501201,2582
116,8.32693593154216,1773
117,7.24417042960558,3009
118,8.00723729665696,1954
119,8.1871072934463,1511
120,7.8621203537075,2880
121,8.20258633462233,1767
122,7.7404655944658,1667
123,7.17740985532132,2902
124,7.77698134397424,1205
125,7.84025782455793,2236
126,8.34160051381727,1631
127,8.06371525634565,1841
128,7.13765456923509,1990
129,7.41722155715789,2234
130,7.86391380165009,1313
131,7.34494095116767,2479
132,8.19547591797832,1282
133,7.33440245346531,3001
134,7.29855389076749,3000
135,7.95695950851204,1922
136,7.5617370072964,1537
137,7.47553849962521,967
138,7.11854064158063,2251
139,7.25134224587509,1152
140,7.14263644739907,2782
141,9.31809309754534,1715
142,8.12701313226964,2032
143,7.92805649677986,2394
144,8.28741415483655,1692
145,7.42509305485486,1912
146,7.69278697397466,3007
147,7.19670388331652,3009
148,7.69534597282135,2106
149,7.68217156509421,3000
150,7.82148346409755,858
151,7.87657057439782,2622
152,7.2319465413389,2836
153,7.50995314013365,2240
154,8.06369396798914,2409
155,7.72594004767715,2992
156,7.73578787026288,1861
157,8.45496380902029,501
158,7.14025486807054,2690
159,7.68026146192916,1529
160,7.11489516711205,1581
161,7.17319970943151,1557
162,7.35454769772094,3000
163,9.59145764227833,820
164,7.6528380957208,2170
165,7.23349651133421,2303
166,7.21874334994575,1977
167,7.51829698030523,1308
168,8.00070337151953,2234
169,7.24364150338129,2915
170,7.5156558145823,1260
171,7.17846447179757,1210
172,7.90082691725583,2857
173,7.33433289775465,3019
174,8.22215313836088,2051
175,7.82154050904124,3015
176,8.11463934458051,758
177,7.19652992639869,2390
178,7.23402979549042,1826
179,8.19710293491595,1588
180,7.14164190152117,2868
181,7.18462927899341,2405
182,7.15671853156626,3001
183,7.19093595812976,1095
184,7.21361835239431,1437
185,7.17307362543784,1341
186,7.81182038834614,1657
187,7.18611420665588,2090
188,7.24051151832352,3001
189,7.21326478208118,2226
190,7.45146458945677,2039
191,7.22228894026633,1877
192,8.9614577758263,2799
193,7.14383155743318,1851
194,7.20057237780143,3013
195,7.18490981853732,1550
196,8.07619914304114,3015
197,7.26375096967881,2821
198,9.7265322179339,834
199,8.07336348252663,1643
200,7.88997694645137,2109
