Var1,Var2,Var3
1,7.5175234844578,1324
2,7.1623092105503,2765
3,7.20670810940225,3016
4,7.32501391994437,2608
5,7.59206629392001,2665
6,8.5471062030024,1396
7,7.17353378463376,3001
8,7.24649087488644,2245
9,7.23046257958379,3007
10,7.19796468341702,3000
11,7.54241156416747,3009
12,8.30625769338379,2135
13,7.3320898107596,3011
14,7.21330498564207,1327
15,7.5993913512542,1873
16,7.43963997084586,1421
17,9.70528761874139,464
18,7.73155307063787,2847
19,7.26157597882088,1946
20,7.69702880752274,1728
21,7.94623898119169,2784
22,7.45890839949005,2608
23,7.51611363864114,2814
24,7.17818267644868,1444
25,7.23500325352905,2785
26,8.25704809751888,2069
27,7.8695833934519,2519
28,7.3710614782611,1335
29,7.28827658743801,2934
30,7.97145042364978,2331
31,7.57971716288625,3013
32,7.1989514881704,1456
33,8.37046228537749,1336
34,7.20500693304658,3004
35,7.21370528245279,3001
36,7.24585895634498,2226
37,7.47540988454904,1934
38,7.23767453075071,1822
39,8.2044083086225,2488
40,8.58603826916137,517
41,7.42433806189587,1593
42,7.46953091960281,3000
43,8.38042885558185,1291
44,7.44188155559598,3001
45,7.36401747937777,3005
46,8.49767086862713,2003
47,7.29841811800866,2265
48,8.23188326756093,2798
49,7.31361357228168,1747
50,7.1568490417918,2512
51,7.60087213867619,3017
52,8.28312933993348,1338
53,7.55115332413095,1454
54,7.59518123280929,2845
55,7.48149182651085,2946
56,8.31512737509838,1570
57,7.20088188593551,2016
58,7.29529582435951,1531
59,7.68061181347161,964
60,7.90196651029858,3001
61,7.32900027844785,3021
62,8.37293928528403,3011
63,8.02237650517124,2691
64,7.57068247521157,2992
65,7.14564003721099,3004
66,8.56043625376316,1155
67,7.76156981505767,1095
68,7.76030585363244,3022
69,7.97890187792105,3018
70,8.29691011899677,2430
71,9.42588920458714,823
72,7.5800954820584,3010
73,7.51390439733896,3012
74,8.20738958381443,2568
75,7.9232744898205,838
76,7.30919731542324,1893
77,7.52494911581174,2420
78,7.66491522462633,993
79,8.16488228524461,3013
80,7.38206895922733,1873
81,7.33947767846503,1300
82,7.99322847134178,1029
83,7.73423030726422,2103
84,7.42631650008851,1486
85,7.72467542085605,830
86,7.68014579032553,2551
87,7.15117907556498,3000
88,7.61809886632476,1659
89,7.64076991833421,1862
90,7.58526773373754,3011
91,7.410333103632,760
92,8.57819950109267,839
93,7.43134993728454,3008
94,8.29743590516467,2065
95,7.51388724516617,1142
96,7.23139228296788,2247
97,7.24296184615948,1630
98,7.49643948773174,1755
99,7.16372760919763,2846
100,8.22307943953003,968
101,7.5046345961677,1326
102,7.50940778156063,1654
103,7.68039618745204,3016
104,7.26272268736365,1788
105,7.11052204231683,2876
106,7.29609918560459,1596
107,8.33718625524854,1783
108,7.21781854001325,2775
109,7.55147400593596,3014
110,7.18219184116513,1505
111,7.85484615045164,1885
112,7.17559589867746,2049
113,8.2539126642234,1965
114,7.34017689293614,3018
115,7.28337808118754,3013
116,7.59670284931316,3000
117,7.1766650121853,3011
118,8.06388119781766,2083
119,7.14328170075051,2028
120,8.06559695730167,914
121,7.38348385723497,1572
122,8.04390820099945,2938
123,7.57109022325094,1155
124,7.89973828836291,1903
125,7.5988928515927,3009
126,7.59480966004087,2311
127,8.3559049617737,1798
128,8.13518729144299,3000
129,7.46376458628345,2166
130,7.49519044129386,1205
131,7.84123730010376,2176
132,7.46744318361093,2797
133,7.36721273537553,2395
134,7.88320858332126,1903
135,7.74837518241038,1885
136,7.58380347570869,3013
137,7.89217846490669,3011
138,7.25246874672687,2762
139,7.91548103040729,937
140,7.84301471729731,2852
141,8.30654263177784,1655
142,8.33104872359997,1619
143,9.06060050286365,753
144,7.31487584616727,3005
145,7.59527573128696,2506
146,9.15773968407369,758
147,7.18859222572591,2680
148,7.26374109811004,1049
149,7.88400096588714,1824
150,8.1581643447655,2126
151,7.47117822894392,3005
152,7.57315059186331,1274
153,7.43774059658255,1638
154,7.17926043564856,1812
155,7.20132388104485,2063
156,8.24239288989517,997
157,8.24759688378787,2263
158,8.226911100582,3000
159,7.56386442740431,3007
160,7.77549550596729,1519
161,7.26517072123579,3010
162,7.25969085811423,3020
163,7.57312781377397,2728
164,8.00562438944015,1299
165,7.82026732892841,935
166,7.24225375211397,1649
167,7.62365514153066,1439
168,7.15572624008269,2500
169,7.52381029451728,1773
170,8.49240604478584,1370
171,7.21175717858171,2168
172,7.71272708318223,2664
173,9.51974117164994,515
174,7.40707398894998,3021
175,7.19285525066316,3016
176,7.32353958645866,2469
177,7.30853317356224,1123
178,7.62316091308424,1753
179,7.82943418781806,2084
180,8.10781991723893,1742
181,7.53696506823465,2873
182,7.48040152045,3016
183,8.35837892396169,1813
184,7.27521859374482,2830
185,7.59207114052041,1976
186,7.58090659591822,1995
187,7.60509650401233,3017
188,7.94244938467277,1845
189,7.91531534151684,1760
190,7.53072643615292,3020
191,7.61560267855462,2921
192,12.3137856366955,392
193,7.59401951793568,927
194,8.26321705805889,3000
195,7.31389208956891,3016
196,8.67812758403259,1987
197,7.35405186747219,1512
198,7.32965893659483,1282
199,7.90655023496105,3000
200,7.58100092357932,2130
