Var1,Var2,Var3
1,7.43517744701894,1968
2,7.41686763826449,3000
3,7.3506290908358,3007
4,8.37339423227462,3000
5,7.45439129113362,1653
6,7.38773109697172,1194
7,7.23828046563601,1616
8,7.44376856802373,2342
9,7.5481295898129,3018
10,9.46958267539353,650
11,7.48694505273127,3008
12,7.20669688395416,3006
13,7.43737383738947,1131
14,8.10352939624277,3000
15,7.51598455508941,1550
16,7.75705953471112,636
17,7.41759121379108,1583
18,8.5857806213697,2100
19,7.65057345845481,2422
20,7.68182910283948,1773
21,7.86588963781357,1365
22,7.40133822753722,3000
23,8.67019348430691,784
24,7.58859998865331,3002
25,7.69383458290992,2912
26,7.94091694113172,3018
27,7.37220800611838,2361
28,7.83115474519509,1194
29,8.45884583253021,893
30,7.76637140009821,1401
31,7.44415875520856,782
32,8.5958538987756,977
33,7.91112658865921,1302
34,7.60864817133156,2070
35,7.78176978448286,3001
36,9.2220670615281,672
37,8.69105846711615,3018
38,7.48079487075711,3003
39,8.7992245218179,939
40,7.49044111001578,1496
41,7.74930322686938,1018
42,7.58515020367934,1737
43,7.44980354437022,3006
44,7.35589467082016,3017
45,9.56037608145764,788
46,7.42117519743722,2166
47,7.37911905226223,2091
48,7.54997749273366,3000
49,7.7330783753748,3012
50,7.50635359962716,1763
51,7.51759241906603,1142
52,7.62866428915332,3017
53,7.26923428840991,2395
54,9.17937885052702,724
55,7.74731992098571,2321
56,7.20918967617349,2807
57,7.57192500514007,1330
58,7.31003420772117,2917
59,7.5613784787999,1214
60,7.57582435963105,2040
61,8.42696433261043,2870
62,7.40328763078214,2038
63,7.78624493443589,1097
64,8.16402063778961,3017
65,8.37111849323215,3012
66,7.46155577887611,1292
67,7.8056856898353,3011
68,8.06123107080166,2662
69,7.39596981753068,2823
70,8.07972126895225,2863
71,8.37877280687676,3003
72,7.73632583601637,1017
73,8.26823371670682,1313
74,7.78343463095221,1295
75,7.95272097850583,1078
76,7.45671364677067,1197
77,7.59460267103769,3017
78,7.71499978708177,1495
79,7.46741211811789,2293
80,7.38953290483542,1503
81,7.66263800089781,1057
82,8.22615039582623,487
83,7.64520801426729,1719
84,9.4442853710437,2722
85,7.77275941011086,1446
86,7.49943953965018,2924
87,7.34097653094396,2014
88,7.88053521754428,1916
89,7.53960886278979,1642
90,7.6793554268995,1066
91,7.28285708173585,2979
92,7.75950191728971,1646
93,7.56469088396323,1812
94,8.65087525361607,1814
95,9.33948504120476,658
96,7.50984685821563,849
97,7.74064526691729,2422
98,7.67201836418002,3005
99,7.78083643233257,1341
100,7.61268405824314,1060
101,7.53428110350071,2236
102,7.60723476078382,1394
103,7.55946749242261,1160
104,7.47698747919205,1853
105,7.57303588888684,1404
106,7.44460547244967,1059
107,8.80165269296956,2284
108,7.37930925190162,1113
109,7.20117237258656,3003
110,7.66144283639785,1384
111,7.45675953311186,1535
112,7.36003875640647,3017
113,7.95635820132417,1195
114,9.27112332576365,732
115,8.69271774324061,1094
116,7.2619322210575,2754
117,7.59890640322338,2576
118,7.73768598883735,2859
119,7.20634424868086,2418
120,8.22329022464752,1268
121,7.47623130015077,1613
122,7.96875426038345,1983
123,7.91074723266433,910
124,8.1860135857879,2926
125,7.4627888988562,1348
126,7.49578447175485,2808
127,7.20427748403056,2046
128,7.87800158329565,781
129,8.62923440373682,2817
130,7.34967741273285,1959
131,7.37223442526652,2916
132,7.20697423295529,1667
133,8.44889803576065,1210
134,9.00839627653763,548
135,8.51900254252226,1806
136,7.27990205966615,2081
137,7.53018928911051,2385
138,7.64884066124019,2804
139,7.27659481191049,1299
140,7.54957647118847,1613
141,8.40839481364955,1622
142,7.41970997678466,2273
143,7.59787413328572,1361
144,7.54524513306079,1905
145,7.87267525017676,1631
146,7.52401064356143,3008
147,7.39252789906923,3015
148,7.26131989276975,3014
149,7.54174671548784,2019
150,7.40020684190135,2663
151,7.91454495012259,1232
152,7.92784944481552,3006
153,8.33051712994313,1648
154,8.85786178665922,596
155,7.67082446702034,1495
156,7.5052983807049,1488
157,7.45237513705939,1013
158,7.34058615929615,2524
159,7.44482420365122,2889
160,7.22963877333789,1674
161,7.52578687685477,2707
162,7.93483809643478,936
163,7.55525037082707,3017
164,7.62663447429969,2340
165,7.5802473847139,1855
166,7.34420773504575,3006
167,7.54492071823927,3006
168,7.41858542300721,1709
169,7.66949177220019,2706
170,8.28496426897999,2222
171,7.78490961347678,3017
172,7.7297270521246,3000
173,8.94100017343535,893
174,7.42515732877239,1148
175,7.30725858856597,2552
176,8.11531913207777,1271
177,7.46386255282884,1283
178,8.45570063317447,998
179,7.26939713593544,3010
180,7.68009256978887,986
181,7.81372927784181,801
182,7.23074553809683,1907
183,7.52806047393533,2420
184,7.43884066506823,1713
185,7.73381639064668,1764
186,7.50935151217143,2198
187,8.69324889122557,827
188,8.55485631790281,933
189,8.09205779485192,3000
190,7.40477246562144,3013
191,7.69294485706193,2105
192,7.65382281233348,1344
193,7.83700010933471,1370
194,7.99342999942191,1722
195,7.49529531522027,1750
196,7.92536915647278,2768
197,7.90446053561483,976
198,7.5016223391871,2324
199,7.50026387008775,2887
200,7.6693671518165,1922
