Var1,Var2,Var3
1,8.79508373183801,1691
2,7.22566012755108,2280
3,7.39660248639465,3011
4,7.05932870679738,3023
5,8.89726996818368,833
6,8.78266927333437,3012
7,7.21448483829373,1679
8,8.396003113381,623
9,7.06672472591402,1706
10,8.18386087493215,2201
11,7.3109081327568,3021
12,7.48745781845392,3011
13,7.61819417169445,3016
14,7.42063424234048,1865
15,7.3435257622644,1934
16,8.30874874410132,1160
17,8.18322654236949,1772
18,7.85199998743903,3015
19,7.35367528324628,3013
20,7.17905046902469,3021
21,7.43178948340502,1750
22,7.08653202225515,2641
23,7.21972641258772,2317
24,7.34521930849515,3009
25,8.12236538542584,2974
26,8.44980955377913,1610
27,7.22686570809321,3009
28,8.43707442718822,1477
29,7.13725784517058,1755
30,8.22622389035063,1733
31,7.58203303115421,3006
32,8.16679668430223,2865
33,7.18276264550486,1585
34,8.17421174078071,1886
35,7.2851928616965,2911
36,8.36509790952299,1603
37,8.43490570283163,3002
38,7.24083123772111,1275
39,8.27335382246638,2069
40,8.73227520716559,3015
41,7.32497313636754,3000
42,7.39770494062724,3007
43,8.82355391725388,1006
44,7.17930348142099,2674
45,8.579454354754,1100
46,7.32370729422318,3005
47,7.2973163850135,3009
48,7.29736563208612,874
49,7.36880620085713,2650
50,8.18621653354628,3003
51,8.25164113449592,1703
52,8.87841384451997,2572
53,7.71959505953291,3014
54,8.83704686637865,2288
55,7.35605580580155,1793
56,8.77818317978556,1671
57,7.72864930507372,1912
58,8.46091603426118,1735
59,7.26646277649289,2593
60,7.30978356432453,1479
61,7.45382711197371,2980
62,8.18497992803964,2540
63,7.16441428905382,1860
64,8.87713103550463,473
65,8.18949737055586,2089
66,8.23791200741741,2600
67,7.1274647311757,1899
68,8.31347491702703,2911
69,7.28830081073493,2857
70,8.135680913976,2907
71,7.10005375283462,2508
72,7.80332434652937,3021
73,8.21697628505054,3007
74,7.19568950134618,3022
75,7.40541366871071,1514
76,8.76749867933388,2138
77,8.09106419052338,3020
78,7.34271827379661,3009
79,8.12306118067666,1375
80,7.27959753082636,2269
81,8.80783960533876,1577
82,8.30797782510916,2974
83,7.65956829658811,2060
84,7.40682521558745,3013
85,7.86214645041459,1662
86,8.46033871392602,801
87,7.43181415544812,1547
88,8.09672180229498,2139
89,8.23020893302783,1257
90,7.14402118630761,1507
91,7.65035126819155,3006
92,7.19961974127297,1152
93,7.80403817072933,3021
94,8.04081190513319,563
95,7.04733379964052,1956
96,8.20128775966862,1831
97,7.11451838267805,2028
98,7.23689861108324,1915
99,8.42874680395124,920
100,7.28154161399815,2283
101,7.38109274579577,2397
102,7.20988286082853,3023
103,8.28706061958957,1373
104,7.21737759766808,3007
105,8.27713976705476,3022
106,8.43615295966794,1077
107,7.22609142582767,3014
108,7.1572572500936,3002
109,7.78431864992643,3019
110,8.35744398701409,2092
111,7.07225649494987,2845
112,7.3163047843581,2260
113,8.48002875761867,1747
114,8.16398055467316,1738
115,7.63886952615574,3020
116,7.60405886762728,1306
117,8.20765909208904,815
118,8.39834152765884,1831
119,7.74678337218264,1978
120,7.42328512651517,2685
121,7.42282761607734,3021
122,7.23852879860537,2836
123,8.06153850864473,2169
124,7.11957818284828,2947
125,7.95469773828663,1864
126,8.40789237921032,1588
127,7.53322539578581,3003
128,7.42635214902716,2545
129,7.38941630686935,3003
130,8.39435425230661,879
131,7.19385833708915,3001
132,7.53463321240173,1430
133,7.5867726320146,930
134,7.95107125741601,1888
135,7.16198456791674,1609
136,7.23889213719495,2291
137,7.96657962644766,1940
138,7.51506906650502,1647
139,7.49921442414487,3010
140,7.66013049259212,2779
141,8.27115588390464,1344
142,7.42804895660387,3017
143,7.2010346691898,2773
144,8.28020500667822,2076
145,8.18985823500724,2522
146,7.40686048049164,1628
147,8.35099026428594,2744
148,7.35069285401944,3002
149,8.23746390818699,1382
150,8.49363384795565,1402
151,8.26849710636663,3006
152,7.42746401717753,1704
153,7.3094154306133,1173
154,7.09546045064613,3019
155,7.14685542925282,3000
156,8.24641883874388,2006
157,8.82440407607168,1436
158,7.63579735997607,1133
159,7.37090555807688,2997
160,7.40938365940023,3010
161,8.02565353163466,1442
162,7.25462239766684,1582
163,7.63418474624729,1266
164,8.11288774321244,1382
165,7.77851805679939,1632
166,8.76664565079825,1826
167,7.49537982912971,941
168,7.43438409944763,3022
169,8.7379988643903,961
170,7.76698680440294,1807
171,7.1562690864993,2741
172,7.21243761650293,2528
173,7.20449098970037,2059
174,8.13055690490546,1840
175,7.83722704706615,1119
176,8.24617312195321,1914
177,8.29894782040758,2712
178,8.25470207232015,3018
179,7.7157796592109,2114
180,8.0178252303229,2404
181,7.45265513771813,2671
182,8.86883316124052,833
183,8.35709315891428,775
184,7.13146195031821,2385
185,7.86467436269349,1058
186,7.23847637762924,2392
187,8.31214863173113,2408
188,8.20716385044613,1574
189,7.36771172789303,1297
190,8.36378147539551,984
191,7.10646369547895,1481
192,7.79120348599216,3018
193,7.11746365857766,1305
194,8.58805132248234,711
195,8.2226470707704,2548
196,7.35273663558238,3015
197,8.65681208618052,703
198,7.22543434744291,3019
199,8.01363229480556,1362
200,7.24661450283501,2857
201,8.0514115027405,2137
202,8.25669525386589,719
203,8.08110776738685,1623
204,7.15793515753771,3007
205,8.49320973795849,2344
206,7.47462856315823,1171
207,7.49308438634177,2065
208,7.90048543288988,1692
209,7.61496175151568,3000
210,7.98927957138323,3017
211,8.26697887701381,929
212,8.17973292554629,1620
213,7.28502526909237,835
214,8.85124767832495,1015
215,7.46585482563237,2359
216,7.51676338496785,3012
217,7.27196407442594,3002
218,8.09617738221433,2858
219,7.5244330515445,1765
220,8.57198072764351,3006
221,7.39778730057891,3008
222,8.25990997551671,3018
223,7.52653207028201,1162
224,8.98613683174619,1444
225,8.19601811188297,1539
226,8.10953321733572,1531
227,7.11844115789287,1440
228,7.12609328803274,2163
229,8.0951789114465,2557
230,8.82167916791367,740
231,7.52304392331499,3001
232,8.30647905610477,3003
233,7.10400044310932,2745
234,7.07906780974968,2348
235,7.4169209580423,3000
236,8.30463909918747,2398
237,7.146823298594,3008
238,8.15500738829188,2193
239,7.54037892181001,1776
240,8.21511910795155,2106
241,8.54010248455976,940
242,7.15252996673921,1110
243,8.74549393658294,932
244,8.29430212138052,1256
245,8.32283168328654,1741
246,7.72161064428187,3009
247,8.07878707570076,2322
248,7.38639723525227,2062
249,7.10706729972591,2045
250,7.71871036552458,1241
251,7.1972106957885,2924
252,7.76721113372586,1753
253,7.84710059896836,3012
254,8.15385365139404,2486
255,7.44063947621126,1631
256,7.68078058625414,1915
257,8.21684100817663,2566
258,7.34765432407816,2529
259,7.2174776899648,2059
260,7.43824576640166,3007
261,7.28408848848087,2039
262,8.38539569952819,1357
263,8.36698734807451,927
264,7.13318977363751,2919
265,8.81586606912864,1905
266,8.21225661597011,1603
267,8.37485312084834,1828
268,8.35285397849844,2205
269,7.30913500628731,2610
270,8.18493767307491,1870
271,9.54178722211156,2314
272,8.22370806728653,979
273,7.44379379082221,3014
274,8.25148994840361,3010
275,8.31552583599649,1260
276,7.71425802516264,2030
277,8.41896680207502,1241
278,7.55611875480425,1862
279,7.12372376785054,1944
280,8.98301509111448,660
281,8.79470112455616,1089
282,7.20548693712083,2653
283,12.1494366218285,309
284,8.43079511801035,539
285,7.49658274803499,2630
286,7.33044813257459,3004
287,8.28823845921667,2790
288,7.10445080348857,2760
289,7.39282677188792,2388
290,7.51412152983089,2367
291,7.44835047831792,3003
292,7.45600865495551,3006
293,8.16185910871694,2007
294,8.18289082539458,2925
295,7.4587016095125,2828
