Var1,Var2,Var3
1,3.44849612755851,661
2,3.44323810652309,683
3,3.71114091222951,526
4,3.44341858922688,685
5,3.37957445510696,576
6,3.48476956856679,1178
7,3.45065598649472,852
8,3.44401338972215,509
9,3.44683278124247,842
10,3.44536722274759,867
11,3.38840406497193,786
12,3.37224040741413,737
13,3.44314921447152,999
14,3.44228947159836,491
15,3.37721861523808,1538
16,3.44117307577063,552
17,3.37086759475693,627
18,3.44685851186562,936
19,3.47771798502635,511
20,3.44452425243857,1036
21,3.37007952440986,410
22,3.44700034911635,738
23,3.3707113961478,1032
24,3.55634909702192,743
25,3.44498284100379,780
26,3.37212058935002,628
27,3.92705637628725,414
28,3.44342351545516,784
29,3.49972212850612,1273
30,3.4448090629904,732
31,3.4436633153905,1043
32,3.73741620165132,402
33,3.44367097439009,581
34,3.44338073523426,1215
35,3.37009199669666,733
36,3.44558063652,410
37,3.84068473168487,244
38,3.36773430626868,1390
39,3.8896703206316,433
40,3.44546986235128,1643
41,3.44128197700271,837
42,3.38288092314887,1267
43,3.43984628792373,1439
44,3.38430760732042,1276
45,3.37383233383945,891
46,3.47256224540723,1174
47,3.37036604865151,598
48,3.51118598615066,561
49,3.44391093635258,911
50,3.5371133470793,1278
51,3.44589251386409,1164
52,3.4546762085065,574
53,3.48539875158924,794
54,3.37141797271227,552
55,3.43976216434945,313
56,3.37415093410521,1237
57,3.37093673470396,620
58,3.44436166018955,792
59,3.44289366013732,659
60,3.71314828388299,302
61,3.4051988065096,433
62,3.44453350647957,1024
63,3.44565492278461,528
64,3.5223388650766,600
65,3.44398281632916,1381
66,3.44599705767664,769
67,3.37285035016673,949
68,3.44504024933162,480
69,3.60476300082754,635
70,3.44258748617135,538
71,3.37056136743681,523
72,3.44457915201174,733
73,3.45058409536136,789
74,3.36965791459175,889
75,3.4599765623561,800
76,3.47970083049412,880
77,3.45013247307184,634
78,3.52451235079931,330
79,3.73927837517623,288
80,3.53853611758996,370
81,3.44358169641116,512
82,3.44537336739032,436
83,3.44479136937354,377
84,3.44774502643108,771
85,3.44211132258259,462
86,3.38094234709115,865
87,3.44278433365049,1159
88,3.44345485754797,518
89,3.37059851536878,517
90,3.44496863401703,810
91,3.37003589418266,1008
92,3.44313717268212,555
93,4.05216717640249,186
94,3.4431465410842,582
95,3.44529112734763,885
96,3.44241479660093,829
97,3.44417149733456,409
98,3.44197717407666,865
99,3.3832292775322,841
100,3.47075643180128,2472
101,3.44319651323449,1048
102,3.37269139959044,434
103,3.4484584170406,998
104,3.69426966472259,340
105,3.44530583006325,816
106,3.69310013451184,509
107,3.44719902101832,518
108,3.39818951806783,1177
109,3.45321818558814,931
110,3.37258538714263,372
111,3.44999199852192,441
112,3.44372548631575,1147
113,3.38364048136277,509
114,3.73789229872618,446
115,3.44494690761502,552
116,3.44550179722357,674
117,3.37162411181593,2556
118,3.37121677902817,683
119,3.45000223229926,982
120,3.44506478343914,628
121,3.45710374098362,606
122,3.37263635032874,930
123,3.40579344213177,500
124,3.4407386678172,377
125,3.45557703993822,603
126,3.44468029542106,759
127,3.37123133918434,1029
128,3.44308897087637,918
129,3.37284135100872,463
130,3.50517206367187,425
131,3.59606163953037,537
132,3.37024903432962,582
133,3.70347323610377,598
134,3.85491837464838,764
135,3.44074529130712,839
136,3.44401993467277,1400
137,3.37005828832603,943
138,3.45797252892322,951
139,3.44464528721247,752
140,3.73445019653618,267
141,3.44401675287587,754
142,3.44268668330358,648
143,3.44403800829373,378
144,3.44415032004879,828
145,3.37023015320323,628
146,3.44205501879273,834
147,3.37095679602028,986
148,3.44867149785972,1221
149,3.37580353842649,596
150,3.37241459226655,447
151,3.7272180956362,330
152,3.44355162620125,1007
153,3.44555863256889,969
154,3.37002772229722,483
155,3.36784202925658,724
156,3.38274566447074,1479
157,3.38326443047469,1783
158,3.44427218716124,503
159,3.44422685763182,673
160,3.37047539379998,606
161,3.36785002401858,987
162,3.44142477045834,841
163,3.37029132719669,450
164,3.44474127193364,842
165,3.44232049980155,692
166,3.44093384963271,562
167,3.44612373790949,867
168,3.37326564064105,643
169,3.44600555285533,877
170,3.36993019496544,493
171,3.44282428438821,490
172,3.70449035584077,534
173,3.44301065722174,658
174,3.40493462559287,428
175,3.44479708726298,725
176,3.37052695582201,641
177,3.46960884946024,1100
178,3.56993987179218,249
179,3.44233584953864,564
180,3.37649752773124,1653
181,3.44969667039879,1682
182,3.44108678296563,479
183,3.59238167645129,751
184,3.37086611797826,1239
185,3.36743358619995,762
186,3.44323696548145,950
187,3.37110545857723,829
188,3.48377544762345,439
189,3.53581031361353,897
190,3.44278492631238,706
191,3.46872538063411,588
192,3.45326220990476,726
193,3.44271291811105,1598
194,3.54258572552418,511
195,3.44256877104105,1241
196,3.37202271348639,1064
197,3.45294546270775,615
198,3.44256502909891,556
199,3.44059339975863,939
200,3.44385612714668,895
201,3.44413303462753,728
202,3.37008874014147,877
203,3.3922475990552,396
204,3.44616956247948,1328
205,3.44243982359422,605
206,3.36687654075666,568
207,3.37223639750576,660
208,3.44415475598412,499
209,3.44688340666491,565
210,3.37165854706912,894
211,3.37012400168952,480
212,3.39050373197916,1046
213,3.3716676366129,643
214,3.71652680720946,294
215,3.37109440891369,478
216,3.37135664827305,1276
217,3.44250972172188,564
218,3.37034141416295,596
219,3.44638620482565,1020
220,3.44486697134496,827
221,3.37528834250481,622
222,3.37180713836276,533
223,3.43059382270038,706
224,3.44551299263756,693
225,3.51112069500424,289
226,3.44493924227457,1138
227,3.44526095228311,993
228,3.740056033159,491
229,3.71786529687941,762
230,3.44275117212548,432
231,3.4432152255126,739
232,3.47855612303576,1154
233,3.37057237270407,698
234,3.44322244164145,1158
235,3.44580801640364,709
236,3.36746232931933,518
237,3.45081612518109,1319
238,3.44249874805138,621
239,3.44983524730851,1343
240,3.44207996949206,1359
241,3.70864333140473,172
242,3.73544773816602,300
243,3.44327265965042,567
244,3.46705034457745,437
245,3.3701119824075,915
246,3.39263141108509,1325
247,3.37046233582934,924
248,3.3721217193291,944
249,3.66827225087379,473
250,3.45407883479244,534
251,3.56153738671953,1025
252,3.37283931170679,286
253,3.55277031630156,464
254,3.37305621477331,1223
255,3.44281797338027,772
256,3.37159337476655,356
257,3.52928359902433,365
258,3.4894922226631,771
259,3.37374266839554,551
260,3.44269430394057,508
261,3.44509076565106,669
262,3.4642393520742,1396
263,3.37061655036751,376
264,3.45524082472937,474
265,3.3956493649598,780
266,3.48918600747478,2177
267,3.44715025881778,435
268,3.44306649404645,455
269,3.44956192057219,681
270,3.37335778324985,866
271,3.39634786810283,678
272,3.3804338137978,1214
273,4.00237788079375,287
274,3.44303001167696,893
275,3.37108460623881,502
276,3.41391808059953,1227
277,3.44221078981954,543
278,3.44502911159356,1699
279,3.44341739507536,754
280,3.43900695084446,433
281,3.46959846224335,561
282,3.3704312872541,656
283,3.37142210426057,751
284,3.40119507920753,1279
285,3.46082190191848,621
286,3.44125340265852,700
287,3.45447369930456,913
288,3.44641980814691,796
289,3.45610188307084,488
290,3.44318842467833,804
291,3.71405820310218,394
292,3.70942781591755,444
293,3.37065200210525,625
294,3.45246793144105,899
295,3.44741631864873,1162
296,3.37031206340997,462
297,3.37057719488949,675
298,3.37063382138926,557
299,3.48562089775375,639
300,3.44299185840003,526
301,3.37008870207661,614
302,3.4449598419951,1014
303,3.44256494967958,656
304,3.45044291597811,951
305,3.36768091286691,751
306,3.43981275394525,899
307,3.4579900975432,812
308,3.44992017211966,621
309,3.44585436649957,495
310,3.37025533563999,785
311,3.441207819973,1013
312,3.44575449765217,1627
313,3.44753342725181,844
314,3.37063930204299,870
315,3.3704622474435,759
316,3.44387594084804,479
317,3.44941334283132,682
318,3.36814375107823,866
319,3.48249576918668,1263
320,3.92413634338173,410
321,3.37073055763249,698
322,3.39842810627036,1610
323,3.3826679056185,1836
324,3.4406906858501,556
325,3.38458131856716,1794
326,3.37234167628815,651
327,3.37158301770174,513
328,3.73767716774245,419
329,3.5426972090223,470
330,3.37287435050545,849
331,3.48512899853178,511
332,3.44655579772295,906
333,3.44277222791557,583
334,3.44609748934643,832
335,3.44288545699944,1153
336,3.44309864618007,473
337,3.44609009556958,1708
338,3.37757710946449,497
339,3.698434480511,405
340,3.37155493251581,808
341,3.44310845613509,536
342,3.37040431497457,1326
343,3.45078536517973,643
344,3.39713971776077,262
345,3.44453043504217,820
346,3.55470955078545,531
347,3.37085422681419,1210
348,3.48307951027254,1007
349,3.45139386059991,318
350,3.51176938446689,1040
351,3.44089384126439,784
352,3.3676829923561,667
353,3.37119588139526,657
354,3.45018600320737,1182
355,3.44630036497666,580
356,3.3703330945226,597
357,3.44315917562313,564
358,3.44375026963843,1045
359,3.37355360123539,611
360,3.4435555070679,955
361,3.7309971240543,414
362,3.37096848699903,631
363,3.70598083314025,654
364,3.7113191315077,569
365,3.44104299618434,797
366,3.44115402723284,908
367,3.44400363725808,563
368,3.37117209005836,762
369,3.44295798550012,413
370,3.44508371490971,568
371,3.44631300366528,895
372,3.37004383018512,592
373,3.44388148493969,766
374,3.37074994037454,660
375,3.44543736035982,1482
376,3.44225320716288,504
377,3.43893536934117,555
378,3.3729716072052,1370
379,3.64999572554495,522
380,3.49523970210282,1015
381,3.44351486222719,460
382,3.37090402138547,903
383,3.44347025872313,577
384,3.37151077764251,1147
385,3.71535368209732,740
386,3.37101777548939,810
387,3.44310118589825,424
388,3.40290347964222,850
389,3.4411094231915,729
390,3.44224532274381,677
391,3.37959631113018,1187
392,3.3732683372174,1596
393,3.37257586329469,724
394,3.44243378886375,770
395,3.44269969255839,431
396,3.44261256450245,1267
397,3.45302296284276,1710
398,3.44389382635261,1201
399,3.72393032261078,425
400,3.44549826678915,385
401,3.44483002444879,788
402,3.48702776458002,697
403,3.44360159740761,308
404,3.71030606328856,379
405,3.70174494932057,749
406,3.36959823829836,1228
407,3.46424537560608,850
408,3.44145464818166,809
409,3.42159929072751,530
410,3.37196177129829,602
411,3.38262432092748,559
412,3.44309430357422,456
413,3.36710644830816,681
414,3.47469937162592,930
415,3.44316996702583,837
416,3.37193590293205,1204
417,3.44592536526307,1124
418,3.44050174904303,1384
419,3.443947171569,618
420,3.44596492666554,465
421,3.37698459139621,493
422,3.44627882391873,547
423,3.44522384909847,1611
424,3.7103993620691,420
425,3.37026163293653,530
426,3.45217615297579,1028
427,3.44782381617712,638
428,3.44227955478778,596
429,3.62662126639544,297
430,3.4425424230414,455
431,3.40877091542272,582
432,3.44367524871899,609
433,3.44299851688637,509
434,3.39230309803729,504
435,3.44300577039052,554
436,3.45131849033239,598
437,3.44427271508674,465
438,3.37305135674929,1388
439,3.71077479973091,512
440,3.44525284740454,1688
441,3.47044412921283,1890
442,3.44460725293841,319
443,3.37035623408272,900
444,3.44547045169592,1005
445,3.71280626285127,402
446,3.46259612944782,2003
447,3.4431048866794,566
448,3.37248526188504,395
449,3.37178793745785,533
450,3.37333448949259,1089
451,3.4719782698557,1534
452,3.44862438385925,599
453,3.44187242937801,977
454,3.44478568202022,762
455,3.44229413929595,711
456,3.4517299077155,416
457,3.44880110542597,673
458,3.36748092290042,641
459,3.44480408468795,1023
460,3.37495837733234,1431
461,3.37120867379387,791
462,3.4658630824597,772
463,3.44934048907198,1016
464,3.4433435103872,594
465,3.44786659349332,700
466,3.37008554297745,517
467,3.37127233210852,678
468,3.52028903293713,838
469,3.46103432387536,788
470,3.44228254544655,646
471,3.44494082721192,890
472,3.44338821856428,703
473,3.44306474501077,961
474,3.52377062098435,361
475,3.37070386432509,1029
476,3.50378759062582,617
477,3.44732835951608,898
478,3.55115106484466,649
479,3.4434343701404,827
480,3.37056531915486,732
481,3.44833303663064,656
482,3.6417387925792,833
483,3.4432537579982,434
484,3.95611407705313,283
485,3.44302863834646,698
486,3.45003589766739,560
487,3.41712615402457,1948
488,3.37013250519294,604
489,3.44143872836642,826
490,3.44466338740726,1314
491,3.37032160764683,393
492,3.44245826924135,582
493,3.37142955012054,660
494,3.44158897939894,1035
495,3.44207316170698,1024
496,3.4451917811965,371
497,3.44302870517132,366
498,3.54981133353003,481
499,3.36938521506653,833
500,3.44288738722491,603
