Var1,Var2,Var3
1,15.8424801075016,3000
2,15.2614566250085,3032
3,13.8875275409277,3002
4,15.6968698927517,3015
5,13.8074263251482,3017
6,15.5402807434577,3039
7,16.1517001454035,3015
8,16.3216385068524,3038
9,17.5500740063806,3001
10,16.7591487644221,3006
11,18.603009950094,3005
12,16.2852970955609,3012
13,15.9764274178877,2263
14,16.0401099395252,3032
15,15.9508881238938,2525
16,15.3942343826343,3011
17,13.207339133055,3001
18,15.2767914806542,3022
19,15.0721935042588,2854
20,14.7882955754191,3020
21,14.0931324360602,3000
22,13.7828579553444,2415
23,15.5393045359062,3022
24,15.630425018964,3016
25,13.8767327124471,3035
26,15.2471235747471,3018
27,15.2199651112353,3007
28,16.8107949718984,3034
29,17.3911678850227,3013
30,13.4594479911978,3031
31,15.5705859208364,3028
32,14.2111571619408,3027
33,15.7761691956405,3005
34,16.9861335792777,2333
35,16.4364396087788,3009
36,14.9365289504839,3000
37,16.6702229274456,3000
38,14.5857694432968,3009
39,17.2852378604184,3038
40,14.2882529935831,3039
41,15.5160898726546,3019
42,13.8804087988535,3042
43,13.2933818738055,3024
44,15.3137745905566,3028
45,15.9061876245266,3035
46,15.2896249808656,3000
47,16.6165318528369,3030
48,16.4390924104193,3025
49,13.5934283494548,3004
50,14.1925234986575,2733
51,16.1217624885826,3019
52,15.3430092531797,3004
53,15.9735497386934,3000
54,15.1954657392675,3000
55,15.112454655636,3019
56,16.4688151121584,3002
57,14.8686025254282,3022
58,16.8891685327715,3039
59,14.0066433479109,3034
60,15.5174266233589,3028
61,15.9734656684336,3011
62,16.7026363049636,3018
63,16.0078171962567,3015
64,16.0320216750978,3015
65,16.0105316938192,3030
66,14.7038483011268,3021
67,15.3588909612741,3000
68,16.290912975412,3036
69,15.0608570727972,3009
70,12.1814330601918,3017
71,17.3829807289794,3015
72,15.6244142619687,3028
73,16.131263282066,3011
74,15.2450268715217,3035
75,15.4168979019819,2678
76,16.5507448769216,3014
77,12.6688741853446,2830
78,15.4428963861115,3031
79,16.5845306096427,3006
80,15.0517054189705,3014
81,12.5798362743255,2828
82,12.8894795234853,3024
83,12.9551563207837,2999
84,14.487857847267,2147
85,15.4979453885645,3001
86,17.0111811838747,3000
87,16.3269387181686,3007
88,14.7224314457153,3005
89,13.8256793166138,3038
90,12.7242180039027,3033
91,15.9481655728589,3005
92,15.1991257156052,3024
93,14.775674830012,3042
94,17.126729621604,3008
95,15.3237762538763,2511
96,17.3383685966476,3039
97,13.664709963773,3040
98,14.7105358857643,3023
99,16.2824507739801,3039
100,15.4597588749362,3029
101,15.0632719811217,3014
102,17.396901476131,3000
103,15.7380761729081,3017
104,12.8820464200109,3001
105,16.0941410399851,3022
106,13.4048324173628,3000
107,17.6309957878837,1953
108,18.2279712017518,3010
109,15.8841133076597,3000
110,14.7013550203864,3034
111,14.0468369601486,3000
112,17.4582990082306,3026
113,12.6450407739018,3007
114,14.5326481840109,3023
115,15.5301847565554,3015
116,13.3516918072492,3000
117,15.3354793461147,3012
118,18.4989172318856,3024
119,13.7170116700691,3000
120,15.4489212590991,3003
121,13.8501039240647,3030
122,14.9061215820051,3005
123,15.2225575451663,3036
124,16.053548784735,3039
125,16.6801731493353,3004
126,13.6419561903903,3021
127,13.5443622677823,3027
128,13.8463492113326,3008
129,16.263409052828,3011
130,13.0003102059078,3018
131,16.0807515242752,3027
132,16.6299797810641,3000
133,13.2606816686209,3021
134,12.8413170764291,3018
135,12.7848465097665,3022
136,15.6126697663124,3022
137,16.2687994125827,3010
138,14.9975559092231,3008
139,14.4645787646319,3008
140,15.1747709171604,3042
141,13.6480163036156,3021
142,17.008053721558,3012
143,13.9462281333061,3013
144,15.9871461407583,3028
145,15.9894396770935,3028
146,16.8239421326768,3025
147,12.7324605447756,3014
148,16.1050635583724,3029
149,12.9782808521604,3032
150,16.0791711862211,2962
151,15.3556938093829,3000
152,14.2875789211468,3027
153,15.9706047850377,3016
154,13.9161720649645,3030
155,13.6485082632725,2769
156,16.6625688515522,3014
157,14.1992083268764,3009
158,16.0939063192834,3012
159,16.2189755515088,2913
160,15.0525469109936,3000
161,14.7226283238111,3027
162,17.9446047021219,3022
163,13.2389508015781,3002
164,14.6563479460614,3017
165,15.6563914287668,3040
166,14.9510653191491,3041
167,12.9277877618624,3002
168,15.717378928848,3038
169,15.5942389915412,3002
170,15.8902283126156,3025
171,13.9592420313848,3040
