x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,fval
0.427546621404432,-0.737634274080981,0.987323507604281,-0.167981208209225,-0.870192014192623,0.19662404964914,-0.253195939734011,0.707524331586949,0.458264976332802,-0.737634274080981,-0.167981208209225,0.19662404964914,0.707524331586949,-0.70314118343876,0.970100273604142,0.482536035987212,0.258737318777207,-0.356246426932371,407.28495105851
0.427546621404432,-0.737634274080981,0.987323507604281,-0.167981208209225,-0.870192014192623,0.19662404964914,-0.253195939734011,0.707524331586949,0.458264976332802,-0.737634274080981,-0.167981208209225,0.19662404964914,0.707524331586949,-0.70314118343876,0.970100273604142,0.482536035987212,0.258737318777207,-0.356246426932371,407.28495105851
0.452616756116842,-0.746064303931574,0.987695074413737,-0.221764274567619,0.644712618460692,0.244600535925728,-0.292964115278576,-0.991462378342064,0.0214568939468084,-0.746061982021853,-0.0207831972510907,0.0343512029935142,0.717120695885651,-0.71287515854256,0.951921428371955,0.502817315002378,0.299958481144303,-0.0713046113457057,235.685660831511
0.452352567524379,-0.747507672891336,0.987713374229355,-0.227460499034013,0.848487705086749,0.33541470016937,-0.320305027055017,-0.99197729905359,0.00535986380773139,-0.747222108725315,-0.0717851020765674,0.0209595627232365,0.717524334757451,-0.712525812987096,0.99975960714186,0.525993470377661,0.301752869628733,-0.0552251451376067,154.09549533957
0.455519158756448,-0.781702795969962,0.987927392649636,-0.182972514590759,0.834036224268025,0.125468344650976,0.759081380402032,-0.999959886495268,-0.0999495189299684,-0.801724256350066,-0.580803558918643,0.016160457054256,0.723471765010025,-0.698829074153241,0.997963893192034,0.387680249155169,0.0708241406291032,0.491899870812475,65.955566491411
0.449690175013675,-0.781967863038588,0.987909963537464,-0.185826419673387,0.99917018112134,-0.0456166237780607,-0.041298179398049,-0.999680703771258,-0.0552251254413128,-0.804259773118636,-0.805079598950121,0.0216084976916979,0.72761245505959,-0.733155776461828,0.998409234967625,0.221673096127919,0.139231009881664,0.472325639728019,54.0767948913894
0.450436134281815,-0.782700484907699,0.988034749866958,-0.174390611023948,0.998456497160899,0.109378810211378,-0.99520649089699,-0.999538068080389,-0.0590263100933698,-0.803025971415542,-0.788093710971105,0.145532862232978,0.72635794749604,-0.729225423724164,0.998309585239506,0.0931600164322228,0.129742589103522,0.465168749690892,45.7919998210852
0.450707287356972,-0.782953025808744,0.988057844184504,-0.17884648668477,0.988012745712937,0.111518327814332,-0.999976032454485,-0.999460035936874,-0.0620684471013349,-0.802814626107511,-0.791121053963715,0.166883283544187,0.727468934921844,-0.73765058663896,0.998361617496985,0.127582101314812,0.150335006263139,0.456468809981,43.5240769604693
0.473096394897568,-0.79087941977816,0.988788952172832,-0.247149319864538,0.989099559055812,0.413844905350371,-0.998988030198157,-0.999158120143126,-0.265593363646555,-0.803345845491096,-0.648388336963314,0.625003470368807,0.743674184935454,-0.761652247671791,0.998438042094333,0.995637910506574,0.31121987617732,-0.259273395362255,38.1693241531694
0.614393280662317,-0.812838523143371,0.990423661034898,-0.176798152384864,0.981675699236718,0.302521453710686,-0.996891913591992,-0.997867830454951,-0.496075754664915,-0.77662882352227,-0.998241941684817,0.581197133528711,0.74275652158911,-0.722227517054279,0.997617600784876,0.987508418430634,0.486354360010566,-0.62993646153413,16.0248055177024
0.571060997220165,-0.834425489455551,0.990154091707596,-0.24349058016478,0.980124278523114,0.348716952798169,-0.99433019471507,-0.99418657617456,-0.187935816292637,-0.752329440877748,-0.880523097177947,0.572969104334956,0.716702099615685,-0.769827847235734,0.996708429470698,0.999937542092153,0.486714785791262,-0.221500848377012,15.8169978177572
0.611727362037773,-0.882737048056112,0.990610448309994,-0.385933587997766,0.950485524258036,0.346543483645406,-0.98948648161535,-0.987338185254568,-0.0572357119854431,-0.637525942912218,-0.934011372229491,0.561729026025541,0.743186259074538,-0.744917066380498,0.993945247140719,0.992151869550343,0.47137051536412,-0.250776268160861,13.9115974473539
