x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,fval
-0.995477065648098,-0.14927873846115,0.109498891434868,-0.319950442990361,-0.969212359277412,0.983169972532276,0.999627986853001,-0.880757101444419,0.998241697690724,-0.981634326921803,-0.985000265540947,0.721962623631008,-0.0745873842863016,0.634414751558957,-0.985867080844908,-0.0775070239693904,0.925719686973764,0.98469350848737,8.11597924122421
-0.996820638075165,-0.184595101487643,0.0664133325643098,-0.389326829953778,-0.988486179433807,0.97436962759679,0.984871863874408,-0.909234481863025,0.994347808659159,-0.983842792881266,-0.974621235499892,0.736728710150775,-0.0479410899005829,0.607940030811393,-0.993372680279813,-0.122505025295129,0.92460096257525,0.999923467542437,7.95351948342713
-0.996785862314053,-0.189084478075171,0.0425789446235001,-0.411333335268715,-0.987430157766242,0.984402680970697,0.983422159934387,-0.918885162413509,0.99671636216513,-0.988791782696528,-0.958879986213197,0.754728087252915,-0.0543094363510608,0.597653396588425,-0.990636363158978,-0.0853766970378619,0.921892170703878,0.996647307596717,7.9527923051848
-0.99679754424729,-0.182550542381169,0.0450705106512164,-0.422708981935827,-0.983848777102798,0.981036862973425,0.981883891062904,-0.915161408111827,0.998294277574867,-0.991416477984457,-0.965406729187886,0.754660140898447,-0.061775048974406,0.601629335781326,-0.995307205945773,-0.0931989036803972,0.925301143694305,0.996395582514184,7.90837899065872
-0.99702488533992,-0.168517026398923,0.0537354054490181,-0.416861723972943,-0.977877977578022,0.988364383517017,0.977438519369146,-0.907482403867236,0.997168302444886,-0.994663027642554,-0.963292438061552,0.755235767580868,-0.0685017026338198,0.604970026920483,-0.993968839025371,-0.0706294730516772,0.928714067975289,0.996402621166081,7.8909087737426
-0.997012266314197,-0.166855485135501,0.0693606546712683,-0.450468251879767,-0.976148403798942,0.989027907350332,0.976556504551657,-0.896730075842607,0.99698967453749,-0.994664555845648,-0.960679857354404,0.751433712417564,-0.0630934594590118,0.609393483656398,-0.994110766502046,-0.060853767100602,0.936088307991241,0.996459925935142,7.89259314164367
-0.996963262368843,-0.171024772375813,0.0683395759253268,-0.466047837871673,-0.976601627724885,0.987907791621735,0.976597095843034,-0.900146176396411,0.99718679217751,-0.994634598560324,-0.961231679909832,0.75248011167341,-0.0613875669584143,0.606853307662718,-0.994062698201662,-0.0651146733366778,0.936693977620057,0.997108418773605,7.87639705830926
-0.996816915212435,-0.179374961943805,0.0666447925047083,-0.504434361808457,-0.976373835266666,0.98651390242664,0.976330841862826,-0.90708618708618,0.997886577623354,-0.994676361201532,-0.961284365722964,0.756093216950387,-0.0599366590115247,0.601241794330094,-0.993612341196469,-0.0686674428420677,0.938227405364912,0.997452358029571,7.8673753771358
-0.996810671187194,-0.180595216123164,0.0566499257497671,-0.522012845836301,-0.972988920734011,0.99589742138416,0.96756462323394,-0.908973859537964,0.996573627329587,-0.995110349041253,-0.949323913146188,0.767888660040091,-0.0671511992348764,0.592698644885278,-0.99319483989374,-0.0491652080036832,0.938186954058306,0.996445377371731,7.84847995527914
-0.998175080988157,-0.18201877376259,0.0982450870886724,-0.488162917604894,-0.968763561486563,0.990970846582034,0.98746865520287,-0.917826906228241,0.996779279046669,-0.995492377904056,-0.985191106596584,0.752970864171492,-0.0970874205926577,0.598661189162121,-0.993248882581788,-0.0659992540365987,0.939639682889408,0.997352070625526,7.79768919740681
-0.997302685993905,-0.195008293939309,0.0930815221582965,-0.519978798723313,-0.969103415877708,0.995381178268652,0.97554202669494,-0.918591132287792,0.9954585908418,-0.994518562194127,-0.972830503479723,0.765669610588281,-0.10002064868968,0.586836870421708,-0.996439183800572,-0.0416751972753023,0.942028992767371,0.996626620800422,7.78298994214037
-0.996744288401748,-0.207099525783287,0.110277357471269,-0.57357297573469,-0.959780275073419,0.995568721267298,0.97831208830861,-0.917705476908825,0.996095526205562,-0.993971238466761,-0.970349812507388,0.768264627734335,-0.0954088514878005,0.584121493079044,-0.996791597599889,-0.0244826744035659,0.9504034857095,0.995510666788785,7.78136410793229
-0.996749366079317,-0.203921210819041,0.111364405832297,-0.547896840494769,-0.959518063613469,0.995577918102204,0.978118934374556,-0.9190423094657,0.996088546861042,-0.994005051525676,-0.970221776412765,0.768194601957233,-0.101927730966743,0.579734029997644,-0.996790422078551,-0.0247109372581388,0.949926001148189,0.995498501663622,7.78191294160957
-0.996566844696389,-0.204260604083059,0.111773005976696,-0.547292403393784,-0.959699520938929,0.995571145807062,0.978184356339765,-0.91913327443031,0.99602822524821,-0.993960812256824,-0.970490010710984,0.768213554107635,-0.102811927406491,0.579376599524984,-0.996784726298897,-0.0245636548196076,0.949810070654663,0.995305905784911,7.78246725408047
-0.996451501776704,-0.202750796150981,0.102105398910629,-0.549827445298832,-0.959049614332682,0.995625066218753,0.978269003871494,-0.928216058660986,0.995972158800695,-0.993712631665103,-0.970368462525847,0.772177523621025,-0.113254737292171,0.572050586060448,-0.99679655479131,-0.0476125030848185,0.947418195516322,0.995370921562007,7.7752157695009
-0.996460471180403,-0.202180176369714,0.100528565889524,-0.554308705568778,-0.958295116421134,0.995636967228113,0.976939361862838,-0.929863142375378,0.99598513336058,-0.993777660686941,-0.970310349528317,0.773385399183263,-0.114695421814056,0.570583768923466,-0.996758328998538,-0.0504095054610729,0.947396903925232,0.99545110765019,7.77322230202674
-0.996478082542548,-0.200472280124775,0.101447454796122,-0.584115432140152,-0.951473308574807,0.996367825886574,0.966059053698251,-0.935725951454017,0.995337525916776,-0.993848611384222,-0.969702841030437,0.77965208061784,-0.121153883866289,0.561784388386442,-0.996757148886469,-0.0543793677799054,0.950763063070873,0.996475128216136,7.77010181291366
-0.99647813505159,-0.213254496641206,0.103169596539183,-0.560925990279401,-0.954273010103419,0.994473329547947,0.981587797702405,-0.941183913431279,0.996219484005701,-0.993621613610885,-0.970147378055539,0.776457712116643,-0.123780170915126,0.557529130727473,-0.996231947741883,-0.0620586939655901,0.949774669653253,0.997219047369011,7.74154389535388
-0.996266175543482,-0.218041932646589,0.104791116502167,-0.561945251770827,-0.953736855331031,0.99412031533369,0.980759535396332,-0.944424808788439,0.996208817344474,-0.992707948690182,-0.970034294898169,0.778219704827751,-0.129167257888753,0.552107587723616,-0.996304074678842,-0.0638572914990478,0.950197801334521,0.997083289731551,7.74128592446398
-0.996266204349691,-0.218366989302528,0.105246923445834,-0.561958351484449,-0.953736675973304,0.994120053180776,0.980759207171391,-0.944423403367256,0.996208895502012,-0.99270809749887,-0.970033224180043,0.778310842805653,-0.129274715501634,0.551968066796351,-0.996303917477324,-0.0633100044580351,0.95019845276859,0.997083331871726,7.74073441606755
-0.996267972431486,-0.218304506266062,0.105299094096793,-0.561956041620882,-0.953739029853069,0.994113538502474,0.980753898566021,-0.944362519102072,0.996210445311126,-0.992721402115833,-0.970034763218692,0.778297055193507,-0.129240433619562,0.552026984240353,-0.996299493480973,-0.063227499238838,0.950195761219983,0.997080104928011,7.74061756525719
-0.996267902517162,-0.2179155169154,0.106882630091389,-0.561962949806236,-0.953734525835239,0.994112743111633,0.980755353683626,-0.944326239631221,0.996210608228464,-0.992721214294876,-0.970033999461483,0.779159919976126,-0.129295308787563,0.551206903508657,-0.996298991578837,-0.0617343279673249,0.950196159560976,0.997080322398803,7.7403886490824
-0.996264446658793,-0.217916503984068,0.106911654453068,-0.561992447177853,-0.953711977866438,0.994093696093647,0.980759176293839,-0.944357284767688,0.99621704138168,-0.992717304736497,-0.970032157901835,0.779177335595199,-0.129404585823784,0.551143962225556,-0.996289748984325,-0.0617789306226504,0.950208381385198,0.997069245196965,7.74041742253579
-0.996264546408723,-0.218293330752108,0.106841113391054,-0.562058725092107,-0.953713011134107,0.994093619123748,0.980758821289887,-0.944356481234607,0.996217009994245,-0.992717537639409,-0.970032616654262,0.779171725526109,-0.129488560662743,0.551089402921843,-0.996289701588181,-0.0617961094975375,0.950207814823028,0.997069212427526,7.74017448226292
-0.996261021552043,-0.21831272771933,0.106839150610647,-0.562058106985245,-0.953714866431952,0.994093535343424,0.980759846208979,-0.944360043231175,0.996216821031843,-0.992716305449348,-0.970032719514727,0.779173881289346,-0.129498436326001,0.55107941618979,-0.996289708940885,-0.0617958756911942,0.950206914794004,0.997065859877365,7.7401990412091
-0.996261082325092,-0.218756404595751,0.107060967661982,-0.562326764455838,-0.953714253289052,0.994093990103175,0.980758088637737,-0.944377634518321,0.99621659246514,-0.992716632078842,-0.970035413281146,0.778858497837778,-0.129643413448077,0.550878320888013,-0.9962899151734,-0.0630878909682683,0.950210321015181,0.9970655893049,7.73839970700789
-0.996261072881799,-0.218698595993342,0.107060406831127,-0.56232877814469,-0.953714089027542,0.994094020828173,0.980758107695078,-0.944377764516068,0.996216582468964,-0.992716610629488,-0.970035554514539,0.778855972569004,-0.129630742201542,0.550871565438721,-0.996289930353588,-0.0631574901104442,0.950210590872857,0.997065581609603,7.73834371816659
-0.996261042692715,-0.218703464583874,0.107056279314549,-0.562328308072692,-0.953714097516599,0.994093936657419,0.980753390152165,-0.944371137511172,0.996216838646695,-0.992716421825824,-0.970036166545673,0.778848460913255,-0.129615366172865,0.550880765865935,-0.996289924843436,-0.0631690012095543,0.950208359995017,0.997065147560864,7.73834093270217
-0.996261098110915,-0.21884744645153,0.10700861483705,-0.562405206425649,-0.953714426306668,0.994093989076255,0.980753044728131,-0.944371596270145,0.996216772487423,-0.992716565852245,-0.970037059117103,0.778816731123245,-0.129631988758937,0.550806248082148,-0.996289942866795,-0.0634583527879503,0.950208638493797,0.997065083337999,7.73795658379801
-0.996257882386187,-0.218920089367801,0.1070206173487,-0.562511344172583,-0.953710521252923,0.994071727426541,0.980767242992089,-0.94444567580454,0.996214795858326,-0.992710004143195,-0.970032146579862,0.778853994744557,-0.129833048829927,0.550601615545339,-0.996285809460299,-0.0637285126033385,0.950236932019441,0.997066770006315,7.73768329790917
-0.996258020537828,-0.219144523448142,0.10677268222788,-0.56262676632793,-0.953712239741017,0.994071647206754,0.980767261420237,-0.944437841633455,0.996214664534561,-0.9927102413044,-0.970034141494993,0.778993535772594,-0.129934109218892,0.550434870648482,-0.996285742971271,-0.0639851910657418,0.950241269535028,0.997066693852382,7.73751873037005
-0.996256591886592,-0.219193113000232,0.106779441405797,-0.562665804751723,-0.95371771067088,0.994070894269893,0.98077761971054,-0.944470467389456,0.996213381153497,-0.992707052083943,-0.970031441417358,0.77901344997124,-0.130027813735651,0.550344255784176,-0.996285621575792,-0.064071719464274,0.950253109637275,0.997066631343969,7.73739046818642
-0.996256588663846,-0.219174989646375,0.10678014873652,-0.562667239586267,-0.953717655648451,0.99407090518986,0.980777627512997,-0.944470520283944,0.996213377743872,-0.992707045127736,-0.970031493370327,0.779012697630793,-0.13002433849489,0.550342282128251,-0.996285626918394,-0.0642352849077383,0.950253210250582,0.997066628729994,7.73729831125141
-0.996256606812323,-0.219186874569271,0.106781762382549,-0.562675907243844,-0.953718093311205,0.994070361895814,0.980778352788107,-0.944478135262991,0.996213293143998,-0.992705569550791,-0.970030902463892,0.779017372969797,-0.130045315507581,0.550322096855566,-0.996285422864238,-0.064237478205153,0.950255944779152,0.997066636238755,7.73728743293515
-0.996256568856676,-0.219117617181437,0.107066537671705,-0.562645069682909,-0.953717548537252,0.994070328546785,0.980778742506961,-0.944477677356029,0.996213344095414,-0.992705521829287,-0.97003025490637,0.779065608534139,-0.130032352981538,0.550297175425328,-0.996285385117499,-0.0642494420250758,0.950255601808422,0.997066669117725,7.73698880986824
-0.996256567108573,-0.219107973405785,0.107067709745605,-0.562646054175937,-0.953717523330154,0.994070334488167,0.980778747545096,-0.94447771100932,0.996213342239349,-0.992705518183181,-0.970030286319797,0.779065184561497,-0.130030602590905,0.550296292536357,-0.996285388046597,-0.0642639830976652,0.950255657493301,0.997066667685263,7.73697091548284
-0.996256565065095,-0.21910863331414,0.107065257662901,-0.562648266983475,-0.953717460675487,0.994070344817206,0.980779233058156,-0.944478953512354,0.99621334950974,-0.992705505233767,-0.970030206845376,0.779065212211269,-0.130033756088847,0.550293169962423,-0.996285217760373,-0.064266982730759,0.950256159815716,0.997066725844891,7.73696456232483
-0.996256574732125,-0.219142438604381,0.107048612270376,-0.562653013869576,-0.953717551162993,0.994070351808598,0.980779219505179,-0.944478893529811,0.996213338091408,-0.992705528508005,-0.97003035789761,0.779062123197207,-0.130049945206163,0.550276956887832,-0.996285219742604,-0.0643189474167773,0.950256192908579,0.997066715946999,7.73690011970047
-0.996255933007102,-0.219146391473483,0.107046864932415,-0.562654253959702,-0.953718305308283,0.994070206101734,0.980779440807186,-0.94447849833699,0.996212989081133,-0.992706519603727,-0.970030415215177,0.779061557028352,-0.130051482287177,0.550274647753946,-0.996285279224442,-0.0643250960549987,0.950256190155656,0.997066922975693,7.73689105532752
-0.996255933017216,-0.219146617380512,0.107047029164518,-0.562654371978665,-0.953718306943848,0.994070206133058,0.980779441103022,-0.944478500724836,0.996212989067469,-0.992706519641767,-0.970030415916181,0.779061490435787,-0.130051736428239,0.550274768139657,-0.996285279236973,-0.0643253662928333,0.950256188765033,0.99706692298161,7.73689098539982
-0.99625593301068,-0.219146488949116,0.107046861997023,-0.562654678125859,-0.953718305958919,0.994070206122355,0.9807794409627,-0.944478506952786,0.996212989065903,-0.992706519747033,-0.97003041575704,0.77906141433346,-0.130051797134012,0.550274706429609,-0.996285279233141,-0.0643254424218965,0.950256191891972,0.997066922988556,7.73688511704893
-0.996255932973491,-0.219146470580677,0.107046842054313,-0.562654701628897,-0.953718302721769,0.99407020618439,0.98077943935342,-0.944478503565018,0.996212988986974,-0.992706519314628,-0.970030416124168,0.779061406230925,-0.13005178859878,0.550274707065046,-0.996285278882059,-0.064325441687372,0.950256190555955,0.997066922546903,7.7368850721134
-0.996255932973365,-0.219146465762286,0.107046837331373,-0.562654699095892,-0.953718302690158,0.994070206184398,0.980779439347113,-0.94447850352033,0.996212988986757,-0.992706519314624,-0.970030416115377,0.779061406228418,-0.130051788609578,0.550274704429178,-0.996285278881794,-0.0643254417149574,0.950256190513794,0.997066922546755,7.73688504703428
