optimizer_1,optimizer_2,optimizer_3,optimizer_4,optimizer_5,optimizer_6,optimizer_7,optimizer_8,optimizer_9,optimizer_10,optimizer_11,optimizer_12,optimizer_13,optimizer_14,optimizer_15,optimizer_16,optimizer_17,optimizer_18,optimizer_19,optimizer_20,fval
-0.534364899642192,-0.246390330908857,0.712796609535907,-0.817478052328365,-0.853402797705819,-0.0632477905123152,-0.962244290855108,0.845923920579872,-0.164098614485922,0.0697733406517997,-0.246390330908857,-0.817478052328365,-0.0632477905123152,0.845923920579872,0.0697733406517997,-0.0118871217766674,-0.707980301087449,0.195620279305291,-0.67891819119904,-0.269037447066486,302.875766889512
-0.534364899642192,-0.246390330908857,0.712796609535907,-0.817478052328365,-0.853402797705819,-0.0632477905123152,-0.962244290855108,0.845923920579872,-0.164098614485922,0.0697733406517997,-0.246390330908857,-0.817478052328365,-0.0632477905123152,0.845923920579872,0.0697733406517997,-0.0118871217766674,-0.707980301087449,0.195620279305291,-0.67891819119904,-0.269037447066486,302.875766889512
-0.376056594203728,-0.181569484047374,0.716041627350569,-0.819404111756814,-0.854933742350886,-0.0865466992363674,-0.952557190541608,0.386750345335629,-0.114395349509417,0.0460674797291006,-0.190846538336312,-0.819396316867395,-0.0885043728334677,0.816554933568484,0.0931573290806226,0.0195928309348851,-0.711276775332609,0.21275512341784,-0.682624327898092,-0.226867733860394,218.467720704872
-0.333508545990765,-0.151724731708207,0.717420879123955,-0.818181910450374,-0.856052191452878,-0.0918309738000824,-0.957911150003575,0.381629350567443,-0.0844972465469122,0.0458809083720432,-0.18114601975784,-0.819906736789722,-0.0991524688748311,0.999082774667842,0.107644507395329,0.0334953123013787,-0.718592315903721,0.234364152414397,-0.683450461810104,-0.368397822672747,173.473952261688
-0.013134270849632,0.0372062882499216,0.727425162170372,-0.816492102607228,-0.862873571885383,-0.121369576163179,-0.971663378543267,0.996908146752837,0.0532992104050678,0.852194308545084,-0.0338921293087062,-0.824099214862775,-0.159137986075632,0.997313538884771,0.396033831131657,0.122990803322075,-0.748886635438908,0.309061699956036,-0.696505623043299,0.114320293809405,113.138277311924
-0.0283919574595536,0.0399690916877175,0.727562007828556,-0.807662367223302,-0.864515249560558,-0.0865571479859317,-0.975081048693827,0.999984540733764,0.0614956130428015,0.993242584795801,-0.016735688634783,-0.823229946325931,-0.158676444802707,0.998015197447384,0.395981198834128,0.124045138119541,-0.756848755736511,0.330468575878346,-0.695362151431966,0.252639652822967,94.821357564643
-0.2460701271467,0.0923207376557455,0.729604969085694,-0.550112930877827,-0.865927282260748,-0.229169382404307,-0.981852659977504,0.999825218753837,0.128454815316828,0.993413383397789,-0.152428270046521,-0.822462556650772,-0.165447604091461,0.997963956816318,0.547599983904592,0.145562470143924,-0.780502160566974,0.37107987342513,-0.694256394060078,0.996263198264115,66.5289473293867
-0.26272550665929,0.10009698914122,0.72982501400518,-0.547918640845556,-0.866067518867597,-0.207149420511115,-0.98199067478988,0.999802038435804,0.132069028495205,0.992738650179856,-0.135527564792043,-0.824323784496581,-0.165144444585856,0.997948203865606,0.555402028105724,0.145087521428129,-0.781199453989358,0.371343949841378,-0.695164329601927,0.999981315991321,64.9222339861469
0.464591392522561,0.290378293233984,0.728157134523855,-0.409413826446671,-0.86751140647922,-0.568805521149828,-0.979343057384757,0.999238594787255,0.113800757014606,-0.9900363067491,0.0399625396966076,-0.884009336703873,-0.103011644906391,0.997232134909272,0.673044689574812,0.0720926033584555,-0.763205915003724,0.300754549289515,-0.726732484628829,0.995768437261199,49.575748256816
0.463240862763357,0.291925653139924,0.728188880648661,-0.407405289521966,-0.867488904313898,-0.575540135823475,-0.979351520364742,0.999233952919414,0.114153179410889,-0.994993244141423,0.0441454485087044,-0.884235094421062,-0.10285069326835,0.997235497207887,0.67378662982669,0.0717998090030033,-0.763199395663923,0.300346141132891,-0.727007979239091,0.995708251537905,49.3089807660085
0.585878928194142,0.377819642383318,0.728495383699734,-0.334208499488198,-0.855123549030955,-0.997877700679117,-0.996340199639814,0.998140242523312,0.143169671974502,-0.964841593781015,0.678447772411904,-0.88336091556416,-0.0735302356509751,0.998547775885575,0.685025685233563,0.0728445671623156,-0.812619523171179,0.326361737062625,-0.711732142535408,0.976828846257935,48.7059324727667
