optimizer_1,optimizer_2,optimizer_3,optimizer_4,optimizer_5,optimizer_6,optimizer_7,optimizer_8,optimizer_9,optimizer_10,optimizer_11,optimizer_12,optimizer_13,optimizer_14,optimizer_15,optimizer_16,optimizer_17,optimizer_18,optimizer_19,optimizer_20,fval
-0.364703050606536,0.796874025648186,0.738113392908665,-0.208940364341549,-0.891426821108944,0.278088242251426,0.999590147519871,-0.506613314242057,0.208148598478597,-0.993876159497888,0.796874025648186,-0.208940364341549,0.278088242251426,-0.506613314242057,-0.993876159497888,-0.675271739413966,0.172158720616796,0.898073310282587,-0.279716660834562,0.696019241020332,118.100960014418
-0.364703050606536,0.796874025648186,0.738113392908665,-0.208940364341549,-0.891426821108944,0.278088242251426,0.999590147519871,-0.506613314242057,0.208148598478597,-0.993876159497888,0.796874025648186,-0.208940364341549,0.278088242251426,-0.506613314242057,-0.993876159497888,-0.675271739413966,0.172158720616796,0.898073310282587,-0.279716660834562,0.696019241020332,118.100960014418
0.0800200148513539,0.813806776129116,-0.991309433035456,-0.335337528104493,-0.821870109242037,0.383022958706055,0.999382324752342,-0.55791339591342,-0.215947500784135,-0.993167563406928,-0.796697300508564,-0.336680827487754,0.378445860627955,0.784946025847805,-0.993973463975621,-0.704730256921091,-0.155136206502758,0.906208323113,0.265968806560803,0.722187107601923,90.2350352599994
0.203064960818399,0.816810151889026,-0.996001454963289,-0.336121415371047,-0.99910935054621,0.398408887561309,0.999325963189781,-0.547295665269506,-0.271161337255027,-0.993134355951772,-0.945227867224079,-0.35368255427593,0.387046756748022,0.8429670214934,-0.994347240681031,-0.709652025687433,0.0680373446905067,0.908484262473976,0.315930698664698,0.720358866607838,57.6305568372884
-0.781876783136146,0.820485040485453,-0.991476563982989,-0.523823730319459,-0.987143878031174,0.43693972889796,0.998689537216656,-0.724073069145182,-0.615175909648238,-0.984068356566394,-0.918879055174405,-0.466317049284468,-0.0154840979679012,0.960314226868003,-0.992678128571817,-0.717487394510599,0.995340186723452,0.923683328979242,0.146747805617321,0.705447991532516,41.9107530872412
-0.790265889159316,0.821572588051543,-0.991088090999459,-0.521939881297398,-0.999935719390156,0.438150136295504,0.998665301172415,-0.725438204717378,-0.610455989646479,-0.985163205394676,-0.916589922017701,-0.470152262442224,-0.0276428527272536,0.960631033226112,-0.992716341150625,-0.71774671444889,0.995905777876702,0.923962731610362,0.139542983922393,0.709859309645828,40.6700234553611
-0.244269870180847,0.901004108149847,-0.473052656866816,-0.378451506534696,-0.968182300224925,0.573581925288788,0.995498434465463,-0.712535076770843,-0.871612387991772,-0.987802035284387,0.916120212627964,-0.74616117082297,-0.176725643708337,0.958460084901351,-0.990957706417319,-0.747277003766055,0.98661948667129,0.928541617077763,0.619708223227858,0.862306315489381,15.738189414036
-0.298156593903269,0.90745530769392,-0.333718531468499,-0.311927667481416,-0.925431831694641,0.571653479838329,0.992912966881401,-0.667580475917154,-0.925253564836604,-0.97896359587231,0.272769123933787,-0.833585012942547,0.12049415052867,0.958284830545634,-0.988299793469244,-0.750134122291702,0.980215242242841,0.931405949441292,0.29836219567834,0.882350577238968,12.7197111456989
0.0679022610392767,0.925370922349658,-0.0559130560830008,-0.247710403020265,-0.732784159301557,0.611480625598405,0.994238515414388,-0.577379363187811,-0.977361408211903,-0.978794134852995,-0.993636154380331,-0.817626046877882,0.322013093583745,0.976366943824731,-0.990334624100545,-0.757312464563677,0.941227931637846,0.937951722661313,-0.334945035872745,0.885651021186231,11.4448463433042
0.0707629515212167,0.925865241460286,-0.0815066814594429,-0.253115486550999,-0.766019129488426,0.613862643953289,0.994098572575019,-0.571992196244284,-0.978064028966472,-0.977733326001186,-0.965158874681082,-0.819765630765081,0.352306192795568,0.97631392213967,-0.990274747670482,-0.758299553961387,0.910987708732558,0.937985444298499,-0.364613678381495,0.886402760403467,11.2278552271071
0.0654366683675335,0.926795001936395,-0.119997102634973,-0.266032763383035,-0.769003621855614,0.617255791494077,0.99411434263071,-0.56547995606705,-0.978715149384568,-0.975883591192254,-0.928094387666157,-0.816559104250605,0.335545843541823,0.976410525242215,-0.990029214231705,-0.758690762386343,0.922058612458946,0.938044851416513,-0.414265093818749,0.884384955990267,11.284702387248
0.093024755642616,0.928622988582025,-0.145494162797476,-0.272291282339051,-0.75667054799673,0.62072306160691,0.993620487447631,-0.545183442601667,-0.97840106340401,-0.972512841352041,-0.963867429802244,-0.820342806714412,0.273035359041026,0.975150531887999,-0.989131305627099,-0.758441565151858,0.935891087865167,0.937196242748588,-0.460174068529483,0.88478389816641,11.1338979192547
-0.0676747103371894,0.937412401602029,-0.268070500650388,-0.211338761055864,-0.765781553137744,0.644725888318872,0.992394576618675,-0.498508805782769,-0.96982705529092,-0.963625130078325,-0.975097012572087,-0.83905617271815,0.0143042182748948,0.973959049823918,-0.987443636219003,-0.761017284453542,0.949123018309582,0.939755544695635,-0.411817275156742,0.902463674069497,10.8843198506889
-0.399909631747211,0.952871140329335,0.0324475663277684,-0.197677818882088,-0.73740962685902,0.695536591419395,0.991388978095275,-0.216183430141177,-0.972674516601509,-0.935242876208108,-0.957636610220594,-0.852728621117589,0.0503143116920715,0.968961730016638,-0.982525177935126,-0.7671207994722,0.975990007777162,0.937306785132853,-0.398513548108181,0.903266295467396,10.851335535059
-0.467123886540966,0.951386371165163,0.280401094628855,-0.280777418686702,-0.729174377770466,0.691675607067516,0.991620054315788,-0.0161741092001879,-0.973298455387918,-0.963043416241411,-0.950470713463008,-0.851883659432829,0.139974728023391,0.968270747576543,-0.980353334426748,-0.766015127765092,0.987934978908024,0.935085352922696,-0.378520700227134,0.928708914210643,10.0545108614606
-0.43676650063783,0.951189097424125,0.267578611999487,-0.293342745810204,-0.732882761384487,0.682019472495397,0.991766253860595,0.0129325719827162,-0.972802175739846,-0.962583608489342,-0.949326018549046,-0.852827440971022,0.113236866840261,0.967565010959947,-0.979973836823152,-0.765024001348107,0.988087796856335,0.934389561154165,-0.385683406314257,0.928231119247843,10.0311383794601
-0.436290938825141,0.951200136576005,0.269885888073917,-0.29352559937268,-0.732600491773769,0.682401967145454,0.99176590232271,0.0125288639892051,-0.972803355196769,-0.962575304190549,-0.949356602947705,-0.852489834686591,0.112944438857759,0.967569801751777,-0.979975466537731,-0.764491897128455,0.988082366124221,0.934398108576948,-0.383375513508513,0.928234049835802,10.0277997482429
-0.43735167919101,0.951208713892804,0.269708959110205,-0.292945445041502,-0.732549218774176,0.682484108164324,0.991768653843561,0.011915687279092,-0.972790692003238,-0.96258343999491,-0.949278581350974,-0.852484615723653,0.113186057148977,0.967578701916436,-0.979958131319702,-0.764499875570345,0.988003229835072,0.93436033609047,-0.382852775086152,0.928251274553834,10.026537229109
-0.436490155332788,0.951331947683709,0.270948266670361,-0.292857224866671,-0.732094337979344,0.685269688872248,0.991765500368658,0.0115961923386312,-0.972778284977798,-0.962566978758398,-0.949309411430349,-0.85322319604391,0.11355296446868,0.967571125972314,-0.979954156762203,-0.765301366860414,0.987990931342685,0.934322847037926,-0.3784241661315,0.928286631098884,9.98518614829037
-0.280854571785419,0.954617435462182,0.314716162477508,-0.329040851138813,-0.76136359850946,0.686535993284129,0.992812814877209,0.159251001222464,-0.972818036868856,-0.962434380574702,-0.948837555900375,-0.864294645510345,0.0641964367343202,0.966973773389112,-0.979792999706117,-0.776619644095491,0.989181959245071,0.935003792534295,-0.371323856979283,0.929993283269004,9.89691480529028
