optimizer_1,optimizer_2,optimizer_3,optimizer_4,optimizer_5,optimizer_6,optimizer_7,optimizer_8,optimizer_9,optimizer_10,optimizer_11,optimizer_12,optimizer_13,optimizer_14,optimizer_15,optimizer_16,optimizer_17,optimizer_18,optimizer_19,optimizer_20,fval
-0.303014864135842,0.666465538368455,0.374597962129786,-0.0339159292084048,0.228608394709557,0.0866801407355864,-0.266411191179657,0.363997444394811,-0.864076322077524,-0.733337338752346,0.666465538368455,-0.0339159292084048,0.0866801407355864,0.363997444394811,-0.733337338752346,-0.131421324392575,0.430215367394095,-0.805627045903297,0.748253868836251,0.0245224433871023,1404.05746963456
-0.303014864135842,0.666465538368455,0.374597962129786,-0.0339159292084048,0.228608394709557,0.0866801407355864,-0.266411191179657,0.363997444394811,-0.864076322077524,-0.733337338752346,0.666465538368455,-0.0339159292084048,0.0866801407355864,0.363997444394811,-0.733337338752346,-0.131421324392575,0.430215367394095,-0.805627045903297,0.748253868836251,0.0245224433871023,1404.05746963456
-0.11886444819253,0.675248136949033,0.39701539892205,0.0412884720724453,0.0877292921738883,0.139403080192594,-0.297789013704847,0.387435356707469,-0.867256287923907,-0.740014423142778,0.675250216580073,0.0420265041790888,0.138370206068418,0.38754105636554,-0.740013097186004,-0.177645316094204,0.128875002447286,0.220707554265466,-0.991258730655816,-0.0492669066691427,307.477430066402
-0.113080817931121,0.683035317733847,0.319169289445463,0.0868351958653488,0.209384071133923,0.104859854429153,-0.290680756263831,0.358957028182926,-0.867512706385895,-0.743231691510681,0.677734741016778,0.0349391725480726,0.204035152510826,0.380413186368049,-0.746893083837073,-0.15297897985677,0.0296135188368,0.996103537771327,-0.992320376026431,-0.0493261973250785,223.92205984213
-0.146887605066426,0.682810057494419,0.268919206241693,0.199326715934254,0.25231016441874,0.106139066902294,-0.290145347328805,0.351330413359053,-0.86647391723971,-0.76003725911325,0.683927681754364,0.0757525708119916,0.201125076718191,0.37568351219545,-0.751153198195734,-0.162350256073924,-0.0752719279501403,0.999980517688857,-0.99630110879974,0.0109589670986804,158.85904879629
-0.0904473813260662,0.686359285579653,0.996344596031208,0.187724057325089,0.46809331038399,0.106530409528674,-0.289187676437599,0.335096967519689,-0.867401775014931,-0.764997460864047,0.687600674724962,0.0956803624659583,0.137101624794045,0.391738593782931,-0.756242894882785,-0.176391621433017,-0.123473356040112,0.999820460631885,-0.996364560538397,0.121659968256081,109.394381190272
-0.0781315554967973,0.685630611636914,0.999981722980156,0.184995514551006,0.481651729647733,0.1149731675976,-0.289010361650202,0.329187327653095,-0.86762692857501,-0.765080579498283,0.687525070465999,0.0979070621769118,0.108659151730902,0.3929639557144,-0.756514742190303,-0.180347588190485,-0.124342749934683,0.999795187006126,-0.996344975955518,0.136180969107646,105.315976644667
0.117514632978755,0.692468297939215,0.999390397890105,0.218922143355111,0.625180635807367,0.131059095027842,-0.304204860786571,0.0490256386807427,-0.870696513508305,-0.767976364685722,0.688981610696426,0.116674814827695,-0.994456704241345,0.394190235548339,-0.763678495260225,-0.165185235084059,-0.161707901390436,0.999573138077947,-0.996278494228439,0.366818136966704,65.1406296104796
0.505581590452328,0.812119345344337,0.99483660644218,0.29131318965629,0.532707568732938,-0.163125409434386,-0.194752159183225,0.61986694609279,-0.917668527052628,-0.764914945854223,0.687287132642707,0.257240391833763,-0.675240771974327,0.441177780525849,-0.804915628094407,-0.449195630961852,-0.299869677922995,0.997655831606798,-0.994511844128671,0.996834090684833,26.8505793501859
0.495925063345001,0.81103515062505,0.994881445544306,0.294074332920985,0.509106781234462,-0.12517328274294,-0.196052314882068,0.598206622373453,-0.918452202490399,-0.769767735629747,0.688692028881668,0.263810305441047,-0.46688270096002,0.439294775974001,-0.807331659284273,-0.455316862978576,-0.299936875312346,0.997621153424859,-0.994056703356544,0.996434986630168,23.6325957642716
0.494453701840247,0.80989309433877,0.99487284071745,0.295125845990084,0.507839466601705,-0.105814675789758,-0.20072787830764,0.601656115348097,-0.918352869090812,-0.770272935384234,0.68852848961562,0.264946934034877,-0.382927395015233,0.43813674277155,-0.807222782229624,-0.454932181972465,-0.296583279803626,0.997598848299737,-0.993979450990095,0.996878385168041,23.2870590740834
0.446463027508207,0.812612054525707,0.993372072932166,0.294484789359646,0.528790107895414,-0.255561035106182,-0.467165001751137,0.611602809127075,-0.937647990957458,-0.78823849505473,0.689428304240525,0.298031893606746,-0.514956259551111,0.381844050310938,-0.863235948957391,-0.451065786482096,-0.130286252115233,0.99551784641815,-0.981693621412172,0.943848126419321,17.2040966134128
0.484761984807125,0.819788684496332,0.991925555861256,0.265171280129513,0.533579334286433,-0.232575524500952,-0.513146251414428,0.613297814085623,-0.939998525061795,-0.80284906024258,0.691835919375707,0.297950108563542,-0.520285509401442,0.392514098606571,-0.86835295053535,-0.46642616703982,-0.136284226258366,0.993862303352094,-0.975675079701127,0.999719240632097,15.5573515346334
0.50273194473612,0.824755295291922,0.990666756084167,0.269712537444271,0.5402260738685,-0.255535301192231,-0.502867227621023,0.709489982831825,-0.939607009575653,-0.820462901590153,0.6901118130957,0.287910358604098,-0.586078440658002,0.388186878381194,-0.865256798707456,-0.482270070232364,-0.147800899168335,0.99100291637319,-0.82030482463068,0.989775610810628,15.0273307704627
0.47433798056459,0.839988291754109,0.988611221659167,0.231484701948493,0.521989409458594,-0.26027605338731,-0.755113937452706,0.70142170862413,-0.953658683116898,-0.85296355146365,0.694762660213421,0.2683438858122,-0.561652430550487,0.327308409459298,-0.891178972268671,-0.544016837835134,-0.0562143081660714,0.985050152503365,-0.999101524123153,0.984992872331739,13.916004967368
0.492945151016456,0.836903779770762,0.988661712863283,-0.159434069092334,0.396835691276183,-0.337597851233773,-0.819234370237911,0.921109394533344,-0.999768293415584,-0.895771561911792,0.728833683503104,0.108915077178243,-0.835427394427966,-0.0358707564244923,-0.905009497606263,-0.637382231603139,-0.225942105196003,0.980472761720614,-0.923370263161624,0.957042255453851,12.1450535607072
