Var1,Var2
1,12.4487897642155
2,7.35287286953897
3,7.58675096086201
4,7.99528163468933
5,7.24737559263991
6,8.26092278506781
7,7.52901195908956
8,13.8508909033831
9,8.73854540463781
10,7.64347183123125
11,7.02263949384282
12,8.24377254823768
13,10.8090302285452
14,10.4089845262454
15,9.23288022624954
16,8.85464162961212
17,15.5284321141529
18,7.18819284925036
0,0
20,7.42421113324951
21,14.2590155120204
22,7.23257774514661
23,9.42522659608037
24,9.06648777279384
25,10.0784274466432
26,10.5286535813725
27,9.29474094801482
28,7.08808187683363
29,15.490084153898
30,11.5617542195816
31,10.169485433029
32,10.0593494059369
33,10.2108305348735
34,8.8681033240708
35,9.39223026995331
36,9.46096029234624
37,10.4314065721016
38,8.06665392694571
39,9.07385911526388
40,10.4701549111029
41,10.4854116792591
42,9.13575102602877
43,8.30011992777905
44,10.8191283987848
45,7.80723383075528
46,10.2188729319472
47,7.39615516947525
48,9.25870082341121
49,7.4987293011524
50,7.07113703837895
51,9.3496296204194
52,8.56945935446674
53,10.3449873268947
54,7.89428464892177
55,7.37904384090925
56,8.57579334444728
57,8.78493737492494
58,8.36964405454821
59,9.92385642425651
60,10.4090883426849
61,9.3162232390345
62,7.75379570863057
63,39.0110691389941
64,11.4669016371454
65,10.0157741178244
66,10.0972192909671
67,7.76285630484297
68,8.88771249835838
69,8.95521427056127
70,17.6615105734001
71,8.90554225278044
72,10.7896856297906
73,7.42003051765656
74,8.65394686563406
75,20.2964648503556
76,8.28276188302362
77,7.45215961389566
78,7.19154439273213
79,7.62448176513176
80,11.4465542423233
81,10.8374593222112
82,9.23655607981586
83,8.32652336488027
84,8.29309852543512
85,9.61958375371434
86,8.05630138970752
87,11.8074008291965
88,7.58381919809599
89,8.51015558904593
90,12.8328186081334
91,7.19097529887422
92,10.0630293186068
93,9.46305400769813
94,9.12825710205535
95,8.77928716360375
96,8.65480459405595
97,9.80716328463557
98,7.35231742504888
99,7.24165272829351
100,7.08531180536738
101,9.54437067240409
102,8.41095606487693
103,8.29354229410288
104,8.1600101429667
105,9.10780741983451
106,11.9783301421452
107,10.1778559570119
108,9.10415456508794
109,22.9445555523464
110,7.39583382489667
111,7.73936374765667
112,10.2412678620669
113,9.29025292485744
114,8.60287840010847
115,8.49096980094718
116,7.53598412275478
117,9.76076022857141
118,7.66774246081784
119,11.6706552811419
120,10.8854458077478
121,9.05416373950366
122,11.9548991516719
123,10.5852415210817
124,8.51482960028152
125,10.0867662299309
126,8.8199131309172
127,7.2423764963531
128,8.96533018878849
129,9.64040014437077
130,7.84864566672864
131,7.4459664174043
132,7.66163051476335
133,9.5880480984002
134,8.70525818392856
135,9.08238325753475
136,10.4115459602181
137,10.5220151614403
138,8.07970180634442
139,7.77586665123093
140,12.3687733363988
141,9.44636819754695
142,7.5374954209943
143,7.39790029341704
144,7.64517543001219
145,12.334278762651
146,10.7293741224567
147,7.25857030490318
148,8.57980565467969
149,9.50477169471325
150,7.49500295769756
151,7.4572793334863
152,8.15291710162159
153,8.74249914828798
154,9.31457827729566
155,8.44917221384536
156,11.6128898801087
157,7.56196370160915
158,7.43800185023734
159,7.36460598104544
160,7.47231978574882
161,7.477656490274
162,8.14834598753858
163,9.91743648719764
164,8.38097232381471
165,7.71335155790565
166,7.44206103045797
167,9.38656608334323
168,7.23488257476941
169,7.37130669588976
170,12.8969633079745
171,9.91597182339276
172,7.44607476825554
173,11.6048694246843
174,8.31444362707556
175,9.72989530201524
176,7.98550659339936
177,8.13713506711501
178,8.58603405250133
179,10.02171476489
180,7.48038023209823
181,10.3554368181553
182,9.01312988288527
183,9.95098491320101
184,7.76930460131326
185,10.2367337746646
186,7.71130656962033
187,11.8243739129601
188,7.78121599694663
189,7.05560918449581
190,9.87227187635679
191,8.97138669631298
192,7.42046734716538
193,7.38210451810306
194,9.12784104762931
195,9.65493178714572
196,10.1827645285283
197,8.80936003158666
198,10.6272293057385
199,10.3032973725144
200,8.33671108813962
201,10.9562547509101
202,7.43538925620338
203,12.5078916875112
204,8.99015857852657
205,9.08106072164767
206,8.82691953876654
207,7.30246002486392
208,7.92931456506391
209,20.7456450310913
210,10.4896853354476
211,10.2476403872839
212,9.6406804039118
213,8.3673402358476
214,12.969097322906
