Var1,Var2
1,19.764750133797
2,20.5327828261147
3,19.0431586949121
4,39.812654910711
5,18.7474546866377
6,23.0983215497258
7,24.4374628850764
8,22.2425251672434
9,25.5225107357574
10,25.1551548546052
11,25.6175449888821
12,23.2889613849825
13,22.2866283362941
14,17.6947046271204
15,21.1708314995042
16,21.5956402726246
17,25.0413787851526
18,28.8357290594625
19,25.5663307830237
20,26.9500515741251
21,24.8597585745838
22,19.2931547323862
23,27.2104560221703
24,49.2910525225783
25,22.7563523458377
26,20.8916125675642
27,21.1677530142945
28,21.1312437005717
29,27.2184449443189
30,42.8120887408012
31,22.4606891249663
32,19.2429095636934
33,21.5873114453475
34,23.4211379866316
35,19.9681205390401
36,27.2978279442325
37,22.3680682722596
38,22.3086655468069
39,25.7971942086973
40,27.098991245612
41,23.0847694608059
42,28.5721237563953
43,27.7616685550807
44,25.0946951677798
45,19.1913372038625
46,19.4073719595497
47,30.7401240083315
48,33.6158871009493
49,24.0487813869467
50,23.9928941301659
51,21.2876861415745
52,19.6369127151851
53,34.6517417199168
54,24.0429858981098
55,23.1597862481904
56,24.4175457501211
57,23.2575739814288
58,19.8140119428625
59,18.4643140875669
60,23.2011056245786
61,26.8890477913847
62,37.7744776051693
63,20.7715089282757
64,20.8527989630395
65,22.078640392067
66,24.6805870979584
67,17.1002683946976
68,24.5337711561723
69,19.2385903872118
70,24.0717643624214
71,25.173543849649
72,19.8948050511043
73,24.8943709877185
74,27.4145528651973
75,23.6326442364872
76,21.4029714782616
77,32.191452685931
78,18.5088592958151
79,21.1583692533784
80,21.4829511914132
81,21.081094369359
0,0
83,24.5958305636788
84,24.0556092762562
85,24.2372944567836
86,19.0245070098177
87,31.635129518157
88,21.1309667997539
89,20.0234497013582
90,26.0216928536152
91,22.0944664459677
92,24.8062263710666
93,22.4393198973298
94,25.7666921994738
95,21.5354031034883
96,20.6957094789741
97,16.9959978332838
98,32.571387041432
99,25.7464013178616
100,32.5772044523563
101,23.333385865343
102,79.5343226285125
103,17.8709193842753
104,25.4317610259783
105,19.4043563961896
106,20.7240834847277
0,0
108,21.3534373709218
109,25.8323102107167
110,21.5399210843395
